Rank,Name,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
13287,Saints Row: Gat out of Hell,2015,Action,Deep Silver,0.0,0.04,0.0,0.01,0.05
13348,Game of Thrones (Telltale),2015,Adventure,Telltale Games,0.04,0.0,0.0,0.01,0.05
13437,Mighty No. 9,2016,Platform,Deep Silver,0.04,0.0,0.0,0.01,0.05
13489,Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,2016,Misc,Tecmo Koei,0.0,0.0,0.04,0.0,0.04
13510,Sébastien Loeb Rally Evo,2016,Racing,Milestone S.r.l,0.0,0.04,0.0,0.01,0.04
13616,Utawarerumono: Futari no Hakuoro,2016,Misc,Aqua Plus,0.0,0.0,0.04,0.0,0.04
13649,Hitman (2016),2016,Action,Square Enix,0.0,0.04,0.0,0.01,0.04
13678,Nitroplus Blasterz: Heroines Infinite Duel,2015,Fighting,Marvelous Interactive,0.01,0.0,0.02,0.0,0.04
13704,XCOM 2,2016,Strategy,Take-Two Interactive,0.01,0.02,0.0,0.01,0.04
13761,Infamous: First Light,2014,Action,Sony Computer Entertainment,0.0,0.03,0.0,0.01,0.04
13781,Nobunaga's Ambition: Sphere of Influence,2014,Strategy,Tecmo Koei,0.03,0.0,0.0,0.01,0.04
13856,Hyperdimension Neptunia Victory II,2015,Role-Playing,Idea Factory International,0.0,0.0,0.04,0.0,0.04
13883,Rugby Challenge 3,2016,Sports,Alternative Software,0.0,0.03,0.0,0.01,0.04
13887,Hatsune Miku: Project Diva X,2016,Misc,Sega,0.01,0.0,0.02,0.0,0.04
14085,Assassin's Creed Chronicles: China,2015,Action,Ubisoft,0.0,0.03,0.0,0.01,0.04
14094,Batman: A Telltale Game Series,2016,Adventure,Telltale Games,0.01,0.02,0.0,0.01,0.04
14140,Resident Evil 4 HD,2016,Shooter,Capcom,0.03,0.0,0.0,0.01,0.03
14144,Tour de France 2014,2014,Sports,Focus Home Interactive,0.0,0.03,0.0,0.0,0.03
14230,JoJo's Bizarre Adventure: Eyes of Heaven,2015,Fighting,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
14236,NASCAR Heat Evolution,2016,Racing,Dusenberry Martin Racing,0.03,0.0,0.0,0.01,0.03
14393,Phantasy Star Online 2 Episode 4: Deluxe Package,2017,Role-Playing,Sega,0.0,0.0,0.03,0.0,0.03
14430,Summon Night 6: Lost Borders,2016,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
14626,Exist Archive: The Other Side of the Sky,2015,Role-Playing,Aksys Games,0.0,0.0,0.03,0.0,0.03
14683,Ghostbusters (2016),2016,Action,Activision,0.02,0.0,0.0,0.01,0.03
14760,Let's Sing 2016,2015,Action,FuRyu Corporation,0.02,0.0,0.0,0.01,0.03
14814,Sengoku Basara: Sanada Yukimura-Den,2016,Action,Capcom,0.0,0.0,0.03,0.0,0.03
14837,The Peanuts Movie: Snoopy's Grand Adventure,2015,Action,Activision,0.0,0.02,0.0,0.0,0.03
14885,God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2,2015,Misc,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
14899,Psycho-Pass: Mandatory Happiness,2016,Adventure,Nippon Ichi Software,0.02,0.0,0.0,0.0,0.03
14974,Omega Quintet,2014,Role-Playing,Compile Heart,0.0,0.0,0.02,0.0,0.02
14981,Blade Arcus from Shining EX,2015,Fighting,Sega,0.0,0.0,0.02,0.0,0.02
15039,Tokyo Xanadu eX+,2016,Role-Playing,Nihon Falcom Corporation,0.0,0.0,0.02,0.0,0.02
15085,Prison Architect,2016,Action,Introversion Software,0.01,0.01,0.0,0.0,0.02
15089,Rugby League Live 3,2015,Action,Tru Blu Entertainment,0.0,0.02,0.0,0.0,0.02
15169,Aegis of Earth: Protonovus Assault,2016,Action,PQube,0.02,0.0,0.0,0.0,0.02
15341,Dead Rising,2016,Action,Capcom,0.01,0.0,0.0,0.0,0.02
15397,Anima - Gate of Memories,2016,Action,Avanquest,0.0,0.02,0.0,0.0,0.02
15406,Resident Evil: Umbrella Corps,2016,Action,Capcom,0.0,0.0,0.02,0.0,0.02
15445,Legend of Kay Anniversary,2015,Action,Nordic Games,0.0,0.02,0.0,0.0,0.02
15467,Dino Dini's Kick Off Revival,2016,Sports,Avanquest,0.0,0.02,0.0,0.0,0.02
15477,Natsuiro High School: Seishun Hakusho,2015,Action,D3Publisher,0.0,0.0,0.02,0.0,0.02
15478,Black Rose Valkyrie,2016,Role-Playing,Idea Factory,0.0,0.0,0.02,0.0,0.02
15484,Agatha Christie's The ABC Murders,2016,Adventure,Microids,0.01,0.01,0.0,0.0,0.02
15542,The Talos Principle,2015,Puzzle,Devolver Digital,0.0,0.02,0.0,0.0,0.02
15667,Rabbids Invasion: The Interactive TV Show,2014,Misc,Ubisoft,0.0,0.01,0.0,0.0,0.02
15687,Winning Post 8 2016,2016,Simulation,Tecmo Koei,0.0,0.0,0.02,0.0,0.02
15717,This War of Mine,2016,Action,Deep Silver,0.0,0.01,0.0,0.0,0.02
15855,Assault Suit Leynos,2016,Shooter,Rising Star Games,0.01,0.0,0.0,0.0,0.02
15889,Koihime Enbu,2016,Fighting,Yeti,0.0,0.0,0.02,0.0,0.02
15928,Professional Farmer 2016,2015,Action,Namco Bandai Games,0.0,0.01,0.0,0.0,0.02
15943,Worms: WMD,2016,Action,Sold Out,0.01,0.01,0.0,0.0,0.02
15949,Touhou Genso Rondo: Bullet Ballet,2016,Shooter,Nippon Ichi Software,0.01,0.0,0.0,0.0,0.02
16022,God Eater Off Shot: Soma Shikkuzaru-hen Twin Pack & Animation Vol.4,2016,Action,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01
16046,Raven's Cry,2015,Role-Playing,TopWare Interactive,0.0,0.01,0.0,0.0,0.01
16051,God Eater Off Shot:Shiou-hen Twin Pack & Animation Vol.5,2016,Misc,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01
16098,Resident Evil 5 HD,2016,Action,Capcom,0.01,0.0,0.0,0.0,0.01
16139,Dragon's Dogma Online: Season 2,2016,Action,Capcom,0.0,0.0,0.01,0.0,0.01
16178,Republique,2016,Action,Nippon Ichi Software,0.0,0.01,0.01,0.0,0.01
16223,Dynasty Warriors: Eiketsuden,2016,Action,Tecmo Koei,0.0,0.0,0.01,0.0,0.01
16263,Paragon,2016,Action,Epic Games,0.01,0.0,0.0,0.0,0.01
16336,Chaos;Child,2015,Adventure,5pb,0.0,0.0,0.01,0.0,0.01
16553,God Eater Off Shot: Tachibana Sakuya-hen Twin Pack & Animation Vol.7,2016,Action,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01
16573,Farming 2017 - The Simulation,2016,Simulation,UIG Entertainment,0.0,0.01,0.0,0.0,0.01
