Date,Open,High,Low,Close,Adj Close,Volume
2016-05-10,9900.000000,9900.000000,9900.000000,9900.000000,5838.451172,500
2016-05-11,9900.000000,9900.000000,9900.000000,9900.000000,5838.451172,500
2016-05-12,9900.000000,9900.000000,9900.000000,9900.000000,5838.451172,0
2016-05-13,9900.000000,9900.000000,9900.000000,9900.000000,5838.451172,0
2016-05-16,9900.000000,9900.000000,9900.000000,9900.000000,5838.451172,0
2016-05-17,9900.000000,9900.000000,9900.000000,9900.000000,5838.451172,0
2016-05-18,9900.000000,9900.000000,9900.000000,9900.000000,5838.451172,0
2016-05-19,9900.000000,9900.000000,9900.000000,9900.000000,5838.451172,0
2016-05-20,9900.000000,9900.000000,9900.000000,9900.000000,5838.451172,0
2016-05-23,9900.000000,9900.000000,9900.000000,9900.000000,5838.451172,0
2016-05-24,9790.000000,9790.000000,9790.000000,9790.000000,5773.578613,7470
2016-05-25,10740.000000,10740.000000,9800.000000,10740.000000,6333.834961,16311
2016-05-26,10740.000000,10740.000000,10740.000000,10740.000000,6333.834961,0
2016-05-27,10740.000000,10740.000000,10740.000000,10740.000000,6333.834961,0
2016-05-30,10740.000000,10740.000000,10740.000000,10740.000000,6333.834961,0
2016-05-31,10740.000000,10740.000000,10740.000000,10740.000000,6333.834961,0
2016-06-01,10740.000000,10740.000000,10660.000000,10740.000000,6333.834961,7000
2016-06-02,10740.000000,10740.000000,10660.000000,10740.000000,6333.834961,7000
2016-06-03,10740.000000,10740.000000,10740.000000,10740.000000,6333.834961,0
2016-06-06,10740.000000,10740.000000,10740.000000,10740.000000,6333.834961,0
2016-06-07,9670.000000,9670.000000,9670.000000,9670.000000,5702.809570,648
2016-06-08,9670.000000,9670.000000,9670.000000,9670.000000,5702.809570,0
2016-06-09,9670.000000,9670.000000,9670.000000,9670.000000,5702.809570,0
2016-06-10,9670.000000,9670.000000,9670.000000,9670.000000,5702.809570,0
2016-06-13,9670.000000,9670.000000,9670.000000,9670.000000,5702.809570,0
2016-06-14,9670.000000,9670.000000,9670.000000,9670.000000,5702.809570,0
2016-06-15,9670.000000,9670.000000,9670.000000,9670.000000,5702.809570,0
2016-06-16,9670.000000,9670.000000,9670.000000,9670.000000,5702.809570,430
2016-06-17,9670.000000,9670.000000,9670.000000,9670.000000,5702.809570,500
2016-06-20,9670.000000,9670.000000,9670.000000,9670.000000,5702.809570,185
2016-06-21,9670.000000,9670.000000,9670.000000,9670.000000,5702.809570,0
2016-06-22,9670.000000,9670.000000,9670.000000,9670.000000,5702.809570,0
2016-06-23,9670.000000,9670.000000,9670.000000,9670.000000,5702.809570,0
2016-06-24,9670.000000,9670.000000,9670.000000,9670.000000,5702.809570,397
2016-06-27,9670.000000,9670.000000,9670.000000,9670.000000,5702.809570,0
2016-06-28,9670.000000,9670.000000,9670.000000,9670.000000,5702.809570,0
2016-06-29,9670.000000,9670.000000,9670.000000,9670.000000,5702.809570,0
2016-06-30,10000.000000,10000.000000,9700.000000,10000.000000,5897.425781,15000
2016-07-01,10000.000000,10000.000000,9700.000000,10000.000000,5897.425781,15000
2016-07-04,10000.000000,10000.000000,10000.000000,10000.000000,5897.425781,0
2016-07-05,10000.000000,10000.000000,10000.000000,10000.000000,5897.425781,0
2016-07-06,10000.000000,10000.000000,10000.000000,10000.000000,5897.425781,0
2016-07-07,10000.000000,10000.000000,10000.000000,10000.000000,5897.425781,0
2016-07-08,8400.000000,8400.000000,8400.000000,8400.000000,4953.836914,8570
2016-07-11,8950.000000,8950.000000,8950.000000,8950.000000,5278.195801,6512
2016-07-12,8950.000000,8950.000000,8950.000000,8950.000000,5278.195801,0
2016-07-13,9650.000000,9650.000000,9600.000000,9650.000000,5691.015625,7127
2016-07-14,9650.000000,9650.000000,9600.000000,9650.000000,5691.015625,7127
2016-07-15,9650.000000,9650.000000,9650.000000,9650.000000,5691.015625,0
2016-07-18,10000.000000,10000.000000,10000.000000,10000.000000,5897.425781,7000
2016-07-19,10000.000000,10000.000000,10000.000000,10000.000000,5897.425781,0
2016-07-20,10000.000000,10000.000000,10000.000000,10000.000000,5897.425781,0
2016-07-21,10000.000000,10000.000000,10000.000000,10000.000000,5897.425781,0
2016-07-22,9750.000000,9750.000000,9750.000000,9750.000000,5749.989746,15000
2016-07-25,9650.000000,9650.000000,9650.000000,9650.000000,5691.015625,765
2016-07-26,9650.000000,9650.000000,9650.000000,9650.000000,5691.015625,3308
2016-07-27,9650.000000,9650.000000,9650.000000,9650.000000,5691.015625,3308
2016-07-28,9740.000000,9800.000000,9740.000000,9740.000000,5744.091797,14132
2016-07-29,9740.000000,9740.000000,9740.000000,9740.000000,5744.091797,0
2016-08-01,9740.000000,9740.000000,9740.000000,9740.000000,5744.091797,0
2016-08-02,9780.000000,9780.000000,9780.000000,9780.000000,5767.682617,16000
2016-08-03,9780.000000,9780.000000,9780.000000,9780.000000,5767.682617,0
2016-08-04,9780.000000,9780.000000,9780.000000,9780.000000,5767.682617,0
2016-08-05,9780.000000,9780.000000,9780.000000,9780.000000,5767.682617,0
2016-08-08,9780.000000,9780.000000,9780.000000,9780.000000,5767.682617,0
2016-08-09,9780.000000,9780.000000,9780.000000,9780.000000,5767.682617,0
2016-08-10,9780.000000,9780.000000,9780.000000,9780.000000,5767.682617,268
2016-08-11,9780.000000,9780.000000,9780.000000,9780.000000,5767.682617,0
2016-08-12,9780.000000,9780.000000,9780.000000,9780.000000,5767.682617,0
2016-08-15,9780.000000,9780.000000,9780.000000,9780.000000,5767.682617,0
2016-08-16,9800.000000,9800.000000,9800.000000,9800.000000,5779.476563,3400
2016-08-17,9800.000000,9800.000000,9800.000000,9800.000000,5779.476563,3400
2016-08-18,9300.000000,9300.000000,9300.000000,9300.000000,5484.605957,0
2016-08-19,9300.000000,9300.000000,9300.000000,9300.000000,5484.605957,0
2016-08-22,9300.000000,9300.000000,9300.000000,9300.000000,5484.605957,0
2016-08-23,9300.000000,9300.000000,9300.000000,9300.000000,5484.605957,0
2016-08-24,9000.000000,9000.000000,9000.000000,9000.000000,5307.682129,23351
2016-08-25,9000.000000,9000.000000,9000.000000,9000.000000,5307.682129,11374
2016-08-26,9000.000000,9000.000000,9000.000000,9000.000000,5307.682129,0
2016-08-29,9000.000000,9000.000000,9000.000000,9000.000000,5307.682129,0
2016-08-30,9000.000000,9000.000000,9000.000000,9000.000000,5307.682129,0
2016-08-31,9500.000000,9500.000000,9300.000000,9500.000000,5602.554199,42475
2016-09-01,9500.000000,9500.000000,9300.000000,9500.000000,5602.554199,42475
2016-09-02,9500.000000,9500.000000,9500.000000,9500.000000,5602.554199,0
2016-09-05,9500.000000,9500.000000,9500.000000,9500.000000,5602.554199,0
2016-09-06,9500.000000,9500.000000,9500.000000,9500.000000,5602.554199,0
2016-09-07,9500.000000,9500.000000,9500.000000,9500.000000,5602.554199,0
2016-09-08,9500.000000,9500.000000,9500.000000,9500.000000,5602.554199,6000
2016-09-09,9500.000000,9500.000000,9500.000000,9500.000000,5602.554199,0
2016-09-12,9500.000000,9500.000000,9500.000000,9500.000000,5602.554199,266
2016-09-13,9500.000000,9500.000000,9500.000000,9500.000000,5602.554199,0
2016-09-14,9350.000000,9350.000000,9350.000000,9350.000000,5514.092285,942
2016-09-15,9350.000000,9350.000000,9350.000000,9350.000000,5514.092285,0
2016-09-16,9400.000000,9400.000000,9400.000000,9400.000000,5543.580078,3724
2016-09-19,9400.000000,9400.000000,9400.000000,9400.000000,5543.580078,0
2016-09-20,9400.000000,9400.000000,9400.000000,9400.000000,5543.580078,0
2016-09-21,9400.000000,9400.000000,9400.000000,9400.000000,5543.580078,0
2016-09-22,9400.000000,9400.000000,9400.000000,9400.000000,5543.580078,0
2016-09-23,9400.000000,9400.000000,9400.000000,9400.000000,5543.580078,0
2016-09-26,8930.000000,8930.000000,8930.000000,8930.000000,5266.400879,829
2016-09-27,8930.000000,8930.000000,8930.000000,8930.000000,5266.400879,0
2016-09-28,9380.000000,9380.000000,9100.000000,9380.000000,5531.784668,850360
2016-09-29,9380.000000,9380.000000,9100.000000,9380.000000,5531.784668,850360
2016-09-30,9030.000000,9350.000000,9030.000000,9030.000000,5325.375000,592182
2016-10-03,9200.000000,9200.000000,9200.000000,9200.000000,5425.631836,14186
2016-10-04,9200.000000,9200.000000,9200.000000,9200.000000,5425.631836,0
2016-10-05,9200.000000,9200.000000,9200.000000,9200.000000,5425.631836,0
2016-10-06,9200.000000,9200.000000,9200.000000,9200.000000,5425.631836,0
2016-10-07,9200.000000,9200.000000,9200.000000,9200.000000,5425.631836,500
2016-10-10,9200.000000,9200.000000,9200.000000,9200.000000,5425.631836,240
2016-10-11,9200.000000,9200.000000,9200.000000,9200.000000,5425.631836,0
2016-10-12,9200.000000,9200.000000,9200.000000,9200.000000,5425.631836,0
2016-10-13,9150.000000,9150.000000,9150.000000,9150.000000,5396.144043,4947
2016-10-14,9150.000000,9150.000000,9150.000000,9150.000000,5396.144043,0
2016-10-17,9150.000000,9150.000000,9150.000000,9150.000000,5396.144043,0
2016-10-18,9100.000000,9100.000000,9100.000000,9100.000000,5366.656250,4060
2016-10-19,9100.000000,9100.000000,9100.000000,9100.000000,5366.656250,4060
2016-10-20,9400.000000,9400.000000,9400.000000,9400.000000,5543.580078,0
2016-10-21,9400.000000,9400.000000,9400.000000,9400.000000,5543.580078,0
2016-10-24,9500.000000,9500.000000,9400.000000,9500.000000,5602.554199,43657
2016-10-25,9500.000000,9500.000000,9400.000000,9500.000000,5602.554199,43657
2016-10-26,9500.000000,9500.000000,9500.000000,9500.000000,5602.554199,20213
2016-10-27,9600.000000,9600.000000,9600.000000,9600.000000,5661.527344,3413
2016-10-28,9690.000000,9690.000000,9600.000000,9690.000000,5714.604980,8000
2016-10-31,9690.000000,9690.000000,9690.000000,9690.000000,5714.604980,0
2016-11-01,9680.000000,9680.000000,9600.000000,9680.000000,5708.707520,7500
2016-11-02,9680.000000,9680.000000,9600.000000,9680.000000,5708.707520,7500
2016-11-03,9680.000000,9680.000000,9680.000000,9680.000000,5708.707520,0
2016-11-04,9680.000000,9680.000000,9680.000000,9680.000000,5708.707520,0
2016-11-07,9680.000000,9680.000000,9680.000000,9680.000000,5708.707520,0
2016-11-08,9680.000000,9680.000000,9680.000000,9680.000000,5708.707520,0
2016-11-09,9180.000000,9180.000000,9150.000000,9180.000000,5413.835938,35411
2016-11-10,9180.000000,9180.000000,9150.000000,9180.000000,5413.835938,35411
2016-11-11,9200.000000,9200.000000,9200.000000,9200.000000,5425.631836,1963
2016-11-14,9200.000000,9200.000000,9200.000000,9200.000000,5425.631836,0
2016-11-15,9000.000000,9000.000000,9000.000000,9000.000000,5307.682129,47000
2016-11-16,9000.000000,9000.000000,9000.000000,9000.000000,5307.682129,0
2016-11-17,9000.000000,9000.000000,9000.000000,9000.000000,5307.682129,0
2016-11-18,9000.000000,9000.000000,9000.000000,9000.000000,5307.682129,0
2016-11-21,9000.000000,9000.000000,9000.000000,9000.000000,5307.682129,415
2016-11-22,9080.000000,9110.000000,9080.000000,9080.000000,5354.862305,13520
2016-11-23,9690.000000,9690.000000,9290.000000,9690.000000,5714.604980,48200
2016-11-24,9500.000000,9500.000000,9500.000000,9500.000000,5602.554199,13128
2016-11-25,9690.000000,9690.000000,9690.000000,9690.000000,5714.604980,2045
2016-11-28,9800.000000,9800.000000,9690.000000,9800.000000,5779.476563,100155
2016-11-29,9900.000000,9900.000000,9900.000000,9900.000000,5838.451172,9343
2016-11-30,10000.000000,10000.000000,10000.000000,10000.000000,5897.425781,1208
2016-12-01,10000.000000,10000.000000,10000.000000,10000.000000,5897.425781,0
2016-12-02,10000.000000,10000.000000,10000.000000,10000.000000,5897.425781,0
2016-12-05,10160.000000,10160.000000,10080.000000,10160.000000,5991.783691,32124
2016-12-06,10100.000000,10100.000000,10100.000000,10100.000000,5956.399414,1500
2016-12-07,10000.000000,10100.000000,10000.000000,10000.000000,5897.425781,2606
2016-12-08,10000.000000,10000.000000,10000.000000,10000.000000,5897.425781,0
2016-12-09,10000.000000,10000.000000,10000.000000,10000.000000,5897.425781,0
2016-12-12,10000.000000,10000.000000,10000.000000,10000.000000,5897.425781,87377
2016-12-13,10000.000000,10000.000000,10000.000000,10000.000000,5897.425781,0
2016-12-14,10000.000000,10000.000000,10000.000000,10000.000000,5897.425781,0
2016-12-15,10000.000000,10000.000000,10000.000000,10000.000000,5897.425781,0
2016-12-16,10680.000000,10680.000000,10680.000000,10680.000000,6298.449707,5000
2016-12-19,10680.000000,10680.000000,10680.000000,10680.000000,6298.449707,0
2016-12-20,10680.000000,10680.000000,10680.000000,10680.000000,6298.449707,0
2016-12-21,10700.000000,10700.000000,10680.000000,10700.000000,6310.244629,233500
2016-12-22,11100.000000,11100.000000,10780.000000,11100.000000,6546.141602,99860
2016-12-23,11300.000000,11300.000000,11100.000000,11300.000000,6664.089844,53410
2016-12-26,11200.000000,11260.000000,11200.000000,11200.000000,6605.115723,17500
2016-12-27,11200.000000,11200.000000,11200.000000,11200.000000,6605.115723,0
2016-12-28,11200.000000,11200.000000,11200.000000,11200.000000,6605.115723,0
2016-12-29,11300.000000,11300.000000,11200.000000,11300.000000,6664.089844,100000
2016-12-30,11300.000000,11300.000000,11300.000000,11300.000000,6664.089844,0
2017-01-02,10860.000000,10860.000000,10860.000000,10860.000000,6404.604004,5499
2017-01-03,10860.000000,10860.000000,10860.000000,10860.000000,6404.604004,0
2017-01-04,10860.000000,10860.000000,10860.000000,10860.000000,6404.604004,0
2017-01-05,10860.000000,10860.000000,10860.000000,10860.000000,6404.604004,0
2017-01-06,10860.000000,10860.000000,10860.000000,10860.000000,6404.604004,0
2017-01-09,10860.000000,10860.000000,10860.000000,10860.000000,6404.604004,0
2017-01-10,11200.000000,11200.000000,10800.000000,11200.000000,6605.115723,45496
2017-01-11,11200.000000,11200.000000,11200.000000,11200.000000,6605.115723,191
2017-01-12,11200.000000,11200.000000,11200.000000,11200.000000,6605.115723,0
2017-01-13,11300.000000,11300.000000,11000.000000,11300.000000,6664.089844,2910
2017-01-16,11300.000000,11300.000000,11300.000000,11300.000000,6664.089844,0
2017-01-17,11300.000000,11300.000000,11300.000000,11300.000000,6664.089844,500
2017-01-18,11300.000000,11300.000000,11300.000000,11300.000000,6664.089844,0
2017-01-19,11300.000000,11300.000000,11300.000000,11300.000000,6664.089844,0
2017-01-20,11300.000000,11300.000000,11300.000000,11300.000000,6664.089844,0
2017-01-23,11300.000000,11300.000000,11300.000000,11300.000000,6664.089844,0
2017-01-24,11300.000000,11300.000000,10800.000000,11300.000000,6664.089844,1591
2017-01-25,11300.000000,11300.000000,11300.000000,11300.000000,6664.089844,0
2017-01-26,11300.000000,11300.000000,11300.000000,11300.000000,6664.089844,3000
2017-01-27,11300.000000,11300.000000,11300.000000,11300.000000,6664.089844,0
2017-01-30,10860.000000,11260.000000,10820.000000,10860.000000,6404.604004,9909
2017-01-31,11280.000000,11280.000000,10800.000000,11280.000000,6652.295898,45055
2017-02-01,11280.000000,11280.000000,11280.000000,11280.000000,6652.295898,0
2017-02-02,11280.000000,11280.000000,11280.000000,11280.000000,6652.295898,0
2017-02-03,11280.000000,11280.000000,11280.000000,11280.000000,6652.295898,0
2017-02-06,11280.000000,11280.000000,11280.000000,11280.000000,6652.295898,0
2017-02-07,11480.000000,11480.000000,11480.000000,11480.000000,6770.243652,1000
2017-02-08,11480.000000,11480.000000,11480.000000,11480.000000,6770.243652,0
2017-02-09,11480.000000,11480.000000,11480.000000,11480.000000,6770.243652,0
2017-02-10,11480.000000,11480.000000,11480.000000,11480.000000,6770.243652,0
2017-02-13,11500.000000,11500.000000,11500.000000,11500.000000,6782.038574,540
2017-02-14,11500.000000,11500.000000,11500.000000,11500.000000,6782.038574,0
2017-02-15,11500.000000,11500.000000,11480.000000,11500.000000,6782.038574,4238
2017-02-16,11500.000000,11500.000000,11500.000000,11500.000000,6782.038574,0
2017-02-17,11500.000000,11500.000000,11500.000000,11500.000000,6782.038574,0
2017-02-20,11500.000000,11500.000000,11500.000000,11500.000000,6782.038574,0
2017-02-21,11400.000000,11400.000000,11240.000000,11400.000000,6723.064941,81666
2017-02-22,11400.000000,11400.000000,11400.000000,11400.000000,6723.064941,0
2017-02-23,11400.000000,11400.000000,11400.000000,11400.000000,6723.064941,0
2017-02-24,11460.000000,11460.000000,11400.000000,11460.000000,6758.449219,1991
2017-02-27,11460.000000,11460.000000,11460.000000,11460.000000,6758.449219,0
2017-02-28,11460.000000,11460.000000,11460.000000,11460.000000,6758.449219,4000
2017-03-01,11460.000000,11460.000000,11460.000000,11460.000000,6758.449219,0
2017-03-02,11480.000000,11480.000000,11460.000000,11480.000000,6770.243652,4342
2017-03-03,11480.000000,11480.000000,11480.000000,11480.000000,6770.243652,0
2017-03-06,11480.000000,11480.000000,11480.000000,11480.000000,6770.243652,0
2017-03-07,11600.000000,11600.000000,11400.000000,11600.000000,6841.012695,50558
2017-03-08,11600.000000,11600.000000,11600.000000,11600.000000,6841.012695,69
2017-03-09,11600.000000,11600.000000,11600.000000,11600.000000,6841.012695,0
2017-03-10,11600.000000,11600.000000,11580.000000,11600.000000,6841.012695,181081
2017-03-13,11600.000000,11600.000000,11600.000000,11600.000000,6841.012695,0
2017-03-14,11600.000000,11600.000000,11600.000000,11600.000000,6841.012695,0
2017-03-15,11800.000000,11800.000000,11800.000000,11800.000000,6958.961914,2119
2017-03-16,11800.000000,11800.000000,11800.000000,11800.000000,6958.961914,1000
2017-03-17,11800.000000,11800.000000,11800.000000,11800.000000,6958.961914,0
2017-03-20,11800.000000,11800.000000,11800.000000,11800.000000,6958.961914,0
2017-03-21,11800.000000,11800.000000,11800.000000,11800.000000,6958.961914,0
2017-03-22,11800.000000,11800.000000,11800.000000,11800.000000,6958.961914,2045
2017-03-23,11780.000000,11900.000000,11360.000000,11780.000000,6947.166992,11764
2017-03-24,12000.000000,12000.000000,11380.000000,12000.000000,7076.909668,71411
2017-03-27,12000.000000,12000.000000,12000.000000,12000.000000,7076.909668,0
2017-03-28,11980.000000,11980.000000,11960.000000,11980.000000,7065.115234,14148
2017-03-29,12000.000000,12000.000000,11680.000000,12000.000000,7076.909668,1285
2017-03-30,12300.000000,12300.000000,11940.000000,12300.000000,7596.690430,536764
2017-03-31,12300.000000,12300.000000,12280.000000,12300.000000,7596.690430,11000
2017-04-03,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,300
2017-04-04,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,0
2017-04-05,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,0
2017-04-06,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,0
2017-04-07,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,0
2017-04-10,12200.000000,12200.000000,12200.000000,12200.000000,7534.928711,3000
2017-04-11,12200.000000,12200.000000,12200.000000,12200.000000,7534.928711,0
2017-04-12,12180.000000,12280.000000,12180.000000,12180.000000,7522.576172,25472
2017-04-13,12180.000000,12180.000000,12180.000000,12180.000000,7522.576172,0
2017-04-14,12180.000000,12180.000000,12180.000000,12180.000000,7522.576172,0
2017-04-17,12180.000000,12180.000000,12180.000000,12180.000000,7522.576172,0
2017-04-18,12180.000000,12180.000000,12180.000000,12180.000000,7522.576172,0
2017-04-19,12280.000000,12280.000000,12280.000000,12280.000000,7584.337891,32000
2017-04-20,12100.000000,12100.000000,12100.000000,12100.000000,7473.166504,5830
2017-04-21,12100.000000,12100.000000,12100.000000,12100.000000,7473.166504,0
2017-04-24,12300.000000,12300.000000,11020.000000,12300.000000,7596.690430,3500
2017-04-25,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,0
2017-04-26,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,0
2017-04-27,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,0
2017-04-28,12100.000000,12100.000000,12080.000000,12100.000000,7473.166504,11000
2017-05-01,12100.000000,12100.000000,12100.000000,12100.000000,7473.166504,0
2017-05-02,12180.000000,12180.000000,12140.000000,12180.000000,7522.576172,17000
2017-05-03,12180.000000,12180.000000,12180.000000,12180.000000,7522.576172,0
2017-05-04,12200.000000,12200.000000,11900.000000,12200.000000,7534.928711,88625
2017-05-05,12600.000000,12600.000000,11800.000000,12600.000000,7781.975098,86535
2017-05-08,12600.000000,12600.000000,12600.000000,12600.000000,7781.975098,0
2017-05-09,12600.000000,12600.000000,12600.000000,12600.000000,7781.975098,0
2017-05-10,12600.000000,12600.000000,12600.000000,12600.000000,7781.975098,0
2017-05-11,12520.000000,12520.000000,11800.000000,12520.000000,7732.566406,26000
2017-05-12,12500.000000,12580.000000,11860.000000,12500.000000,7720.213867,19846
2017-05-15,null,null,null,null,null,null
2017-05-16,12500.000000,12500.000000,12500.000000,12500.000000,7720.213867,0
2017-05-17,12500.000000,12500.000000,12500.000000,12500.000000,7720.213867,0
2017-05-18,12580.000000,12580.000000,12500.000000,12580.000000,7769.624512,18145
2017-05-19,12580.000000,12580.000000,12580.000000,12580.000000,7769.624512,0
2017-05-22,12580.000000,12580.000000,12580.000000,12580.000000,7769.624512,0
2017-05-23,12580.000000,12580.000000,12500.000000,12580.000000,7769.624512,8800
2017-05-24,12580.000000,12580.000000,12580.000000,12580.000000,7769.624512,0
2017-05-25,12580.000000,12580.000000,12580.000000,12580.000000,7769.624512,0
2017-05-26,12560.000000,12560.000000,12540.000000,12560.000000,7757.270996,1597803
2017-05-29,12560.000000,12560.000000,12560.000000,12560.000000,7757.270996,0
2017-05-30,12560.000000,12560.000000,12560.000000,12560.000000,7757.270996,0
2017-05-31,12560.000000,12560.000000,12560.000000,12560.000000,7757.270996,0
2017-06-01,12540.000000,12540.000000,12540.000000,12540.000000,7744.918457,9153
2017-06-02,12540.000000,12540.000000,12540.000000,12540.000000,7744.918457,0
2017-06-05,12540.000000,12540.000000,12540.000000,12540.000000,7744.918457,17100
2017-06-06,12540.000000,12540.000000,12540.000000,12540.000000,7744.918457,0
2017-06-07,12540.000000,12540.000000,12540.000000,12540.000000,7744.918457,10200
2017-06-08,12000.000000,12000.000000,12000.000000,12000.000000,7411.405273,1000
2017-06-09,12000.000000,12000.000000,12000.000000,12000.000000,7411.405273,25000
2017-06-12,12000.000000,12000.000000,12000.000000,12000.000000,7411.405273,0
2017-06-13,12000.000000,12000.000000,12000.000000,12000.000000,7411.405273,0
2017-06-14,12400.000000,12540.000000,12400.000000,12400.000000,7658.452637,29469
2017-06-15,12400.000000,12400.000000,12400.000000,12400.000000,7658.452637,0
2017-06-16,12400.000000,12400.000000,12400.000000,12400.000000,7658.452637,0
2017-06-19,12400.000000,12400.000000,12400.000000,12400.000000,7658.452637,0
2017-06-20,12400.000000,12400.000000,12400.000000,12400.000000,7658.452637,0
2017-06-21,12400.000000,12400.000000,12400.000000,12400.000000,7658.452637,0
2017-06-22,12400.000000,12400.000000,12400.000000,12400.000000,7658.452637,0
2017-06-23,12400.000000,12400.000000,12400.000000,12400.000000,7658.452637,0
2017-06-26,12400.000000,12400.000000,12400.000000,12400.000000,7658.452637,0
2017-06-27,12400.000000,12400.000000,12400.000000,12400.000000,7658.452637,0
2017-06-28,12000.000000,12000.000000,12000.000000,12000.000000,7411.405273,6533
2017-06-29,12000.000000,12000.000000,12000.000000,12000.000000,7411.405273,0
2017-06-30,12000.000000,12000.000000,12000.000000,12000.000000,7411.405273,0
2017-07-03,12000.000000,12000.000000,12000.000000,12000.000000,7411.405273,0
2017-07-04,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,10788
2017-07-05,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,0
2017-07-06,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,0
2017-07-07,12300.000000,12600.000000,12300.000000,12300.000000,7596.690430,152263
2017-07-10,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,1597
2017-07-11,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,0
2017-07-12,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,38000
2017-07-13,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,10000
2017-07-14,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,0
2017-07-17,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,0
2017-07-18,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,0
2017-07-19,12300.000000,12300.000000,12000.000000,12300.000000,7596.690430,19991
2017-07-20,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,0
2017-07-21,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,0
2017-07-24,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,0
2017-07-25,12260.000000,12260.000000,12000.000000,12260.000000,7571.985840,1967
2017-07-26,12260.000000,12260.000000,12260.000000,12260.000000,7571.985840,0
2017-07-27,12280.000000,12280.000000,12280.000000,12280.000000,7584.337891,19205
2017-07-28,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,62000
2017-07-31,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,0
2017-08-01,12140.000000,12140.000000,12000.000000,12140.000000,7497.872070,9509
2017-08-02,12200.000000,12200.000000,12000.000000,12200.000000,7534.928711,5308
2017-08-03,12300.000000,12300.000000,12100.000000,12300.000000,7596.690430,52400
2017-08-04,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,2629
2017-08-07,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,0
2017-08-08,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,0
2017-08-09,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,0
2017-08-10,12000.000000,12000.000000,12000.000000,12000.000000,7411.405273,915
2017-08-11,12000.000000,12000.000000,12000.000000,12000.000000,7411.405273,0
2017-08-14,12000.000000,12000.000000,12000.000000,12000.000000,7411.405273,0
2017-08-15,12000.000000,12000.000000,12000.000000,12000.000000,7411.405273,0
2017-08-16,12000.000000,12000.000000,12000.000000,12000.000000,7411.405273,0
2017-08-17,12000.000000,12000.000000,12000.000000,12000.000000,7411.405273,0
2017-08-18,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,20940
2017-08-21,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,0
2017-08-22,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,0
2017-08-23,12000.000000,12000.000000,12000.000000,12000.000000,7411.405273,26600
2017-08-24,12000.000000,12000.000000,12000.000000,12000.000000,7411.405273,0
2017-08-25,12300.000000,12300.000000,12300.000000,12300.000000,7596.690430,16915
2017-08-28,12500.000000,12500.000000,12300.000000,12500.000000,7720.213867,47542
2017-08-29,12500.000000,12500.000000,12500.000000,12500.000000,7720.213867,0
2017-08-30,12500.000000,12500.000000,12500.000000,12500.000000,7720.213867,0
2017-08-31,13000.000000,13000.000000,13000.000000,13000.000000,8029.022461,1000
2017-09-01,13000.000000,13000.000000,13000.000000,13000.000000,8029.022461,0
2017-09-04,13000.000000,13000.000000,13000.000000,13000.000000,8029.022461,0
2017-09-05,13000.000000,13000.000000,13000.000000,13000.000000,8029.022461,0
2017-09-06,13000.000000,13000.000000,13000.000000,13000.000000,8029.022461,0
2017-09-07,13000.000000,13000.000000,13000.000000,13000.000000,8029.022461,0
2017-09-08,12800.000000,12800.000000,11960.000000,12800.000000,7905.499023,18659
2017-09-11,12800.000000,12800.000000,12800.000000,12800.000000,7905.499023,0
2017-09-12,12800.000000,12800.000000,12500.000000,12800.000000,7905.499023,7139
2017-09-13,12980.000000,12980.000000,12700.000000,12980.000000,8016.669922,16076
2017-09-14,12980.000000,12980.000000,12980.000000,12980.000000,8016.669922,930
2017-09-15,13000.000000,13000.000000,12980.000000,13000.000000,8029.022461,15180
2017-09-18,13300.000000,13300.000000,13300.000000,13300.000000,8214.307617,613
