Rank,Name,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6354,Ben 10 Triple Pack,2011,Misc,D3Publisher,0.13,0.12,0.0,0.03,0.27
6360,The Penguins of Madagascar,2010,Action,THQ,0.13,0.12,0.0,0.02,0.27
6363,Etrian Odyssey II: Heroes of Lagaard,2008,Role-Playing,Atlus,0.1,0.0,0.16,0.01,0.27
6371,Shin Megami Tensei: Devil Survivor,2009,Role-Playing,Atlus,0.14,0.0,0.12,0.01,0.27
6379,America's Test Kitchen: Let's Get Cooking,2010,Simulation,Nintendo,0.25,0.0,0.0,0.02,0.27
6381,Fire Emblem: Shin Monshou no Nazo Hikari to Kage no Eiyuu,2010,Strategy,Nintendo,0.0,0.0,0.27,0.0,0.27
6394,Cake Mania 2: Jill's Next Adventure!,2008,Puzzle,Majesco Entertainment,0.24,0.0,0.0,0.02,0.27
6398,Madden NFL 08,2007,Sports,Electronic Arts,0.24,0.0,0.0,0.02,0.27
6400,Family Feud: 2010 Edition,2009,Misc,Ubisoft,0.25,0.0,0.0,0.02,0.27
6407,Wipeout 2,2011,Misc,Activision,0.25,0.0,0.0,0.02,0.27
6410,Megamind: The Blue Defender,2010,Adventure,THQ,0.19,0.05,0.0,0.02,0.27
6420,Super Collapse! 3,2007,Puzzle,Mumbo Jumbo,0.25,0.0,0.0,0.02,0.27
6423,My Virtual Tutor: Reading Adventure Kindergarten to First,2009,Misc,Mentor Interactive,0.25,0.0,0.0,0.02,0.27
6432,Fish Tycoon,2007,Simulation,Majesco Entertainment,0.24,0.0,0.0,0.02,0.27
6450,Rayman DS,2005,Platform,Ubisoft,0.21,0.04,0.0,0.02,0.26
6463,Beyblade: Metal Fusion,2009,Role-Playing,Hudson Soft,0.08,0.03,0.14,0.01,0.26
6470,Love Plus,2009,Simulation,Konami Digital Entertainment,0.0,0.0,0.26,0.0,0.26
6471,Tales of Innocence,2007,Role-Playing,Namco Bandai Games,0.0,0.0,0.26,0.0,0.26
6479,DS Bungaku Zenshuu,2007,Misc,Nintendo,0.0,0.0,0.26,0.0,0.26
6481,Nancy Drew: The Mystery of the Clue Bender Society,2008,Adventure,Codemasters,0.24,0.0,0.0,0.02,0.26
6484,Michael Jackson: The Experience,2010,Misc,Ubisoft,0.22,0.03,0.0,0.02,0.26
6499,Babysitting Mania,2008,Simulation,Majesco Entertainment,0.24,0.0,0.0,0.02,0.26
6502,Ace Attorney Investigations 2,2011,Adventure,Capcom,0.0,0.0,0.26,0.0,0.26
6504,Smart Girl's Playhouse,2007,Misc,505 Games,0.24,0.0,0.0,0.02,0.26
6506,TouchMaster 3(Others sales),2009,Puzzle,Warner Bros. Interactive Entertainment,0.0,0.24,0.0,0.02,0.26
6509,Madden NFL 2005,2004,Sports,Electronic Arts,0.24,0.0,0.0,0.02,0.26
6517,Indiana Jones and the Staff of Kings,2009,Action,Activision,0.17,0.07,0.0,0.02,0.26
6541,SD Gundam G Generation: Cross Drive,2007,Strategy,Namco Bandai Games,0.0,0.0,0.26,0.0,0.26
6547,Loving Life with Hello Kitty & Friends,2011,Misc,Rising Star Games,0.15,0.08,0.0,0.02,0.26
6553,Polarium,2004,Puzzle,Nintendo,0.13,0.01,0.11,0.01,0.26
6559,Bratz Ponyz 2,2008,Adventure,Game Factory,0.24,0.0,0.0,0.02,0.26
6581,Pirates of the Caribbean: Dead Man's Chest,2006,Adventure,Disney Interactive Studios,0.23,0.01,0.0,0.02,0.26
6591,The Backyardigans,2009,Adventure,Take-Two Interactive,0.24,0.0,0.0,0.02,0.26
6603,Metroid Prime Pinball,2005,Misc,Nintendo,0.21,0.0,0.02,0.02,0.26
6614,Imagine: Ballet Star,2008,Simulation,Ubisoft,0.23,0.01,0.0,0.02,0.25
6616,Percy Jackson and the Olympians: The Lightning Thief,2010,Role-Playing,Activision,0.22,0.01,0.0,0.02,0.25
6630,The Suite Life of Zack & Cody: Tipton Trouble,2006,Action,Disney Interactive Studios,0.23,0.0,0.0,0.02,0.25
6639,Scrabble,2009,Misc,Ubisoft,0.21,0.02,0.0,0.03,0.25
6658,Animal Paradise,2007,Simulation,Empire Interactive,0.09,0.14,0.0,0.02,0.25
6705,Freshly-Picked: Tingle's Rosy Rupeeland,2006,Role-Playing,Nintendo,0.0,0.01,0.24,0.0,0.25
6729,Imagine: Zookeeper,2009,Simulation,Ubisoft,0.16,0.06,0.0,0.02,0.25
6736,Littlest Pet Shop: Country Friends,2009,Simulation,Electronic Arts,0.23,0.0,0.0,0.02,0.25
6747,Cradle of Rome,2008,Puzzle,Rising Star Games,0.06,0.16,0.0,0.03,0.25
6758,Disney's A Christmas Carol,2009,Adventure,Disney Interactive Studios,0.22,0.01,0.0,0.02,0.25
6771,Disney's Planes,2013,Simulation,Disney Interactive Studios,0.13,0.1,0.0,0.02,0.25
6773,Tales of Hearts,2008,Role-Playing,Namco Bandai Games,0.0,0.0,0.24,0.0,0.24
6778,Transformers: War for Cybertron (DS Version),2010,Shooter,Activision,0.22,0.01,0.0,0.02,0.24
6782,Avalon Code,2008,Role-Playing,Rising Star Games,0.11,0.0,0.12,0.01,0.24
6783,That's So Raven: Psychic on the Scene,2006,Adventure,Disney Interactive Studios,0.23,0.0,0.0,0.02,0.24
6785,Tongari Boushi to Oshare na Mahou Tsukai,2011,Action,Konami Digital Entertainment,0.0,0.0,0.24,0.0,0.24
6797,Disney Stitch Jam,2009,Misc,Disney Interactive Studios,0.08,0.0,0.16,0.0,0.24
6807,The Incredible Hulk,2008,Action,Sega,0.22,0.0,0.0,0.02,0.24
6811,Imagine: Teacher Class Trip,2009,Adventure,Ubisoft,0.1,0.12,0.0,0.02,0.24
6813,Final Fantasy Fables: Chocobo Tales,2006,Adventure,Ubisoft,0.11,0.01,0.12,0.01,0.24
6825,Harry Potter and the Goblet of Fire,2005,Action,Electronic Arts,0.21,0.02,0.0,0.02,0.24
6850,Luminous Arc,2007,Role-Playing,Rising Star Games,0.16,0.0,0.06,0.01,0.24
6854,Paws & Claws: Pet Resort,2008,Simulation,THQ,0.22,0.0,0.0,0.02,0.24
6878,Harry Potter and the Deathly Hallows - Part 2,2011,Action,Electronic Arts,0.12,0.1,0.0,0.02,0.24
6885,Juiced 2: Hot Import Nights,2007,Racing,THQ,0.22,0.0,0.0,0.02,0.24
6886,Are You Smarter than a 5th Grader? Game Time,2009,Puzzle,THQ,0.22,0.0,0.0,0.02,0.24
6887,Amazing Adventures: The Forgotten Ruins,2008,Adventure,PopCap Games,0.13,0.08,0.0,0.02,0.24
6906,Sherlock Holmes and the Mystery of Osborne House,2010,Adventure,Focus Home Interactive,0.07,0.14,0.0,0.03,0.24
6910,Scrabble (Others sales),2009,Puzzle,Ubisoft,0.0,0.24,0.0,0.0,0.24
6918,Shrek's Carnival Craze Party Games,2008,Misc,Activision,0.22,0.0,0.0,0.02,0.24
6932,Nintendo Presents: Crossword Collection,2009,Puzzle,Nintendo,0.0,0.21,0.0,0.02,0.24
6943,Jewels of the Tropical Lost Island,2010,Puzzle,Storm City Games,0.11,0.1,0.0,0.02,0.24
6946,Sands of Destruction,2008,Role-Playing,Sega,0.09,0.0,0.13,0.01,0.24
6949,Lunar Knights,2006,Role-Playing,Konami Digital Entertainment,0.17,0.01,0.04,0.02,0.24
6955,New Carnival Games,2010,Misc,Take-Two Interactive,0.16,0.05,0.0,0.02,0.23
6956,Need For Speed: Undercover,2008,Racing,Electronic Arts,0.18,0.03,0.0,0.02,0.23
6958,Naruto: Path of the Ninja 2,2006,Role-Playing,Takara Tomy,0.22,0.0,0.0,0.02,0.23
6961,Wizards of Waverly Place: Spellbound,2010,Misc,Disney Interactive Studios,0.16,0.06,0.0,0.02,0.23
6962,Love Plus +,2010,Simulation,Konami Digital Entertainment,0.0,0.0,0.23,0.0,0.23
6966,The Smurfs 2,2013,Platform,Ubisoft,0.0,0.21,0.0,0.02,0.23
6969,Hot Wheels: Beat That!,2007,Racing,Activision,0.22,0.0,0.0,0.02,0.23
6975,Star Wars: The Force Unleashed II,2010,Action,LucasArts,0.18,0.04,0.0,0.02,0.23
6980,Meteos,2005,Puzzle,Nintendo,0.15,0.01,0.06,0.01,0.23
6982,Kung Fu Panda 2,2011,Action,THQ,0.16,0.05,0.0,0.02,0.23
6984,Hotel for Dogs,2008,Simulation,505 Games,0.22,0.0,0.0,0.02,0.23
7017,Imagine: Detective,2009,Simulation,Ubisoft,0.16,0.01,0.0,0.06,0.23
7026,Shaun White Snowboarding,2008,Sports,Ubisoft,0.21,0.0,0.0,0.02,0.23
7028,Ultimate Band,2008,Misc,Disney Interactive Studios,0.19,0.02,0.0,0.02,0.23
7030,Age of Empires: The Age of Kings,2006,Strategy,THQ,0.19,0.02,0.0,0.02,0.23
7031,What's Cooking? Jamie Oliver,2008,Simulation,Atari,0.2,0.01,0.0,0.02,0.23
7039,Last Window: The Secret of Cape West,2010,Adventure,Nintendo,0.0,0.12,0.09,0.02,0.23
7043,I Love Horses,2008,Simulation,GSP,0.21,0.0,0.0,0.01,0.23
7049,Luminous Arc 2,2008,Role-Playing,Rising Star Games,0.21,0.0,0.0,0.02,0.23
7066,Tony Hawk's Proving Ground,2007,Sports,Activision,0.21,0.01,0.0,0.02,0.23
7072,Naruto Shippuden: Ninja Council 4,2007,Action,Nintendo,0.09,0.0,0.13,0.01,0.23
7081,Saka-Tsuku DS: Touch and Direct,2008,Sports,Sega,0.0,0.0,0.23,0.0,0.23
7088,Naruto: Ninja Council 2 European Version,2005,Fighting,Tomy Corporation,0.0,0.0,0.23,0.0,0.23
7117,Dinosaur King,2007,Strategy,Sega,0.2,0.0,0.0,0.02,0.23
7124,The Magic School Bus: Oceans,2011,Adventure,Scholastic Inc.,0.21,0.0,0.0,0.01,0.23
7127,Digimon World DS (JP sales),2006,Role-Playing,Namco Bandai Games,0.0,0.0,0.23,0.0,0.23
7134,Petz Monkeyz House,2008,Simulation,Ubisoft,0.2,0.0,0.0,0.02,0.23
7141,Yu-Gi-Oh! GX: Spirit Caller (American Sales),2006,Misc,Konami Digital Entertainment,0.18,0.03,0.0,0.02,0.22
7154,Marvel Super Hero Squad: The Infinity Gauntlet,2010,Action,THQ,0.17,0.03,0.0,0.02,0.22
7164,Discovery Kids: Dolphin Discovery,2008,Simulation,505 Games,0.21,0.0,0.0,0.01,0.22
7168,Cloudy With a Chance of Meatballs,2009,Platform,Ubisoft,0.2,0.01,0.0,0.02,0.22
7173,Ragnarok DS,2008,Role-Playing,GungHo,0.1,0.0,0.11,0.01,0.22
7178,Petz Rescue: Endangered Paradise,2008,Adventure,Ubisoft,0.21,0.0,0.0,0.02,0.22
7185,Hidden Mysteries: Buckingham Palace,2010,Puzzle,Avanquest,0.13,0.07,0.0,0.02,0.22
7199,Tony Hawk's Downhill Jam,2006,Sports,Activision,0.2,0.0,0.0,0.02,0.22
7206,KORG DS-10 Synthesizer,2008,Misc,AQ Interactive,0.2,0.01,0.0,0.02,0.22
7217,Imagine: Boutique Owner,2009,Simulation,Ubisoft,0.2,0.0,0.0,0.02,0.22
7231,Age of Empires: Mythologies,2008,Strategy,THQ,0.17,0.03,0.0,0.02,0.22
7233,Where's Waldo? The Fantastic Journey,2009,Adventure,Ubisoft,0.2,0.0,0.0,0.02,0.22
7236,Jewel Quest: Expeditions,2007,Puzzle,Avanquest,0.03,0.18,0.0,0.01,0.22
7238,Dragon Ball: Origins (JP & incomplete US sales),2008,Adventure,Atari,0.04,0.0,0.17,0.0,0.22
7239,Touch the Dead,2007,Shooter,Eidos Interactive,0.2,0.0,0.0,0.02,0.22
7254,Infinite Space,2009,Role-Playing,Sega,0.07,0.06,0.07,0.01,0.22
7257,Tamagotchi no KiraKira Omisecchi,2008,Misc,Namco Bandai Games,0.0,0.0,0.22,0.0,0.22
7269,Hasbro Family Game Night,2009,Puzzle,Electronic Arts,0.01,0.19,0.0,0.02,0.22
7277,DS Nishimura Kyotaro Suspense Shin Tantei Series: Kyoto Atami Zekkai no Kotou - Satsui no Wana,2007,Adventure,Tecmo Koei,0.0,0.0,0.22,0.0,0.22
7279,Madden NFL 07,2006,Sports,Electronic Arts,0.2,0.0,0.0,0.02,0.22
7284,Yoshi Touch & Go (JP sales),2005,Platform,Nintendo,0.0,0.0,0.22,0.0,0.22
7286,Pass the Pigs,2008,Misc,THQ,0.2,0.0,0.0,0.02,0.22
7310,Ninja Gaiden: Dragon Sword,2008,Action,Tecmo Koei,0.17,0.02,0.02,0.02,0.22
7312,Blue Dragon Plus,2008,Role-Playing,Ignition Entertainment,0.12,0.04,0.05,0.01,0.22
7332,Dorabase DS: Dramatic Stadium,2007,Sports,Namco Bandai Games,0.0,0.0,0.21,0.0,0.21
7357,Tony Hawk's American Sk8land,2005,Sports,Activision,0.19,0.01,0.0,0.02,0.21
7375,Yu-Gi-Oh! 5D's World Championship 2011: Over the Nexus,2011,Strategy,Konami Digital Entertainment,0.1,0.03,0.07,0.01,0.21
7391,The Chronicles of Narnia: Prince Caspian,2008,Action,Disney Interactive Studios,0.19,0.01,0.0,0.02,0.21
7403,Wedding Dash,2009,Action,Zoo Games,0.2,0.0,0.0,0.01,0.21
7441,Solatorobo: Red the Hunter,2010,Role-Playing,Nintendo,0.08,0.04,0.07,0.01,0.21
7451,Tony Hawk's Motion,2008,Sports,Activision,0.19,0.0,0.0,0.02,0.21
7452,Super Robot Taisen K,2009,Strategy,Namco Bandai Games,0.0,0.0,0.21,0.0,0.21
7456,Dragon Ball Z: Harukanaru Densetsu,2007,Role-Playing,Namco Bandai Games,0.19,0.0,0.0,0.02,0.21
7457,Wacky Races: Crash & Dash,2008,Racing,Eidos Interactive,0.19,0.0,0.0,0.01,0.21
7458,I Spy: Castle,2011,Puzzle,Scholastic Inc.,0.19,0.0,0.0,0.01,0.21
7467,Barbie Fashion Show: An Eye for Style,2008,Misc,Activision,0.19,0.0,0.0,0.02,0.21
7471,Heisei Kyouiku linkai DS,2006,Misc,Namco Bandai Games,0.0,0.0,0.21,0.0,0.21
7477,The Amazing Spider-Man (Console Version),2012,Action,Activision,0.15,0.04,0.0,0.01,0.21
7490,Need for Speed Carbon: Own the City,2006,Racing,Electronic Arts,0.17,0.02,0.0,0.02,0.21
7501,Discovery Kids: Pony Paradise,2009,Simulation,505 Games,0.19,0.0,0.0,0.01,0.2
7510,Chronicles of Mystery: Curse of the Ancient Temple,2009,Adventure,City Interactive,0.07,0.11,0.0,0.02,0.2
7518,Sloane to MacHale no Nazo no Monogatari,2009,Puzzle,Level 5,0.0,0.0,0.2,0.0,0.2
7547,Deal or No Deal: The Banker is Back!,2008,Misc,Mindscape,0.0,0.2,0.0,0.0,0.2
7561,Marvel: Ultimate Alliance 2,2009,Role-Playing,Activision,0.16,0.03,0.0,0.02,0.2
7579,Camping Mama: Outdoor Adventures,2011,Simulation,505 Games,0.13,0.06,0.0,0.02,0.2
7586,Imagine: Babyz Fashion,2009,Simulation,Ubisoft,0.19,0.0,0.0,0.01,0.2
7594,"Ni Hao, Kai-lan: New Year's Celebration",2009,Misc,Take-Two Interactive,0.19,0.0,0.0,0.01,0.2
7595,Press Your Luck 2010 Edition,2009,Misc,Ubisoft,0.19,0.0,0.0,0.01,0.2
7596,Treasure World,2009,Simulation,Aspyr,0.19,0.0,0.0,0.01,0.2
7608,Mahjongg Mysteries: Ancient Egypt,2010,Puzzle,Avanquest,0.07,0.11,0.0,0.02,0.2
7612,CSI: Unsolved!,2010,Adventure,Ubisoft,0.13,0.06,0.0,0.02,0.2
7630,Magical ZhuZhu Princess: Carriages & Castles,2011,Simulation,Activision,0.14,0.04,0.0,0.02,0.2
7632,Tomb Raider: Underworld,2008,Action,Eidos Interactive,0.16,0.03,0.0,0.02,0.2
7658,The Cheetah Girls: Passport to Stardom,2008,Misc,Disney Interactive Studios,0.18,0.0,0.0,0.01,0.2
7665,My Secret World by Imagine,2008,Misc,Ubisoft,0.0,0.2,0.0,0.0,0.2
7668,Bleach: The 3rd Phantom,2008,Role-Playing,Sega,0.1,0.02,0.07,0.01,0.2
7672,Spore Hero Arena,2009,Simulation,Electronic Arts,0.18,0.0,0.0,0.01,0.2
7712,101-in-1 Explosive Megamix,2008,Puzzle,Nordcurrent,0.05,0.13,0.0,0.02,0.2
7713,X-Men Origins: Wolverine,2009,Action,Activision,0.15,0.03,0.0,0.02,0.2
7715,DS Kageyama Method: Dennou Hanpuku - Masu x Masu Hyaku Masu Keisan,2006,Misc,Shogakukan,0.0,0.0,0.2,0.0,0.2
7729,The Naked Brothers Band: The Video Game,2008,Misc,THQ,0.18,0.0,0.0,0.01,0.2
7736,Nostalgia,2008,Role-Playing,Tecmo Koei,0.16,0.0,0.02,0.01,0.19
7738,Iron Chef America: Supreme Cuisine,2008,Simulation,Destineer,0.18,0.0,0.0,0.01,0.19
7756,Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS,2005,Action,Sega,0.0,0.0,0.19,0.0,0.19
7758,Petz Pony: Beauty Pageant,2009,Simulation,Ubisoft,0.18,0.0,0.0,0.01,0.19
7768,Power Pro Kun Pocket 12,2009,Sports,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19
7778,Dream Salon,2009,Misc,Zoo Digital Publishing,0.18,0.0,0.0,0.01,0.19
7779,Scene It? Twilight,2010,Misc,Konami Digital Entertainment,0.11,0.07,0.0,0.02,0.19
7780,Disgaea DS,2008,Role-Playing,Square Enix,0.11,0.02,0.05,0.01,0.19
7782,Space Invaders Extreme 2,2009,Shooter,Square Enix,0.17,0.01,0.0,0.01,0.19
7785,Mystery Tales of Time Travel,2010,Puzzle,Foreign Media Games,0.01,0.16,0.0,0.02,0.19
7788,Hidden Mysteries: Vampire Secrets,2010,Adventure,Astragon,0.06,0.11,0.0,0.02,0.19
7809,Might & Magic: Clash of Heroes,2009,Role-Playing,Ubisoft,0.16,0.02,0.0,0.01,0.19
7819,Spider-Man: Shattered Dimensions,2010,Action,Activision,0.17,0.01,0.0,0.01,0.19
7826,Tokimeki Memorial Girl's Side 3rd Story,2010,Adventure,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19
7836,Mahjong: Journey Quest for Tikal,2008,Puzzle,Rondomedia,0.15,0.03,0.0,0.01,0.19
7838,Naruto: Ninja Destiny,2006,Fighting,Namco Bandai Games,0.02,0.01,0.16,0.0,0.19
7870,Tottadoo! Yoiko no Mujintou Seikatsu,2008,Adventure,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19
7882,Pro Yakyuu Team o Tsukurou!,2008,Sports,Sega,0.0,0.0,0.19,0.0,0.19
7884,Jeopardy!,2010,Misc,THQ,0.18,0.0,0.0,0.01,0.19
7903,Active Health with Carol Vorderman,2009,Sports,Nintendo,0.0,0.18,0.0,0.01,0.19
7904,Escape The Museum,2010,Adventure,Astragon,0.05,0.12,0.0,0.02,0.19
7908,Jewel Master: Cradle of Athena,2010,Puzzle,Storm City Games,0.18,0.0,0.0,0.01,0.19
7917,Sudoku Gridmaster (JP sales),2006,Puzzle,Nintendo,0.0,0.0,0.19,0.0,0.19
7927,Pictionary,2010,Puzzle,THQ,0.1,0.07,0.0,0.02,0.19
7929,Daigasso! Band Brothers,2004,Misc,Nintendo,0.0,0.0,0.19,0.0,0.19
7933,Momotarou Dentetsu World,2010,Misc,Hudson Soft,0.0,0.0,0.19,0.0,0.19
7938,Chibi-Robo! Park Patrol,2007,Adventure,Unknown,0.0,0.0,0.19,0.0,0.19
7947,Face Training,2007,Misc,Nintendo,0.0,0.0,0.19,0.0,0.19
7957,Penguin no Mondai X: Tenkuu no 7 Senshi,2009,Action,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19
7962,Farmtopia,2010,Simulation,505 Games,0.18,0.0,0.0,0.01,0.19
7970,WWE SmackDown vs. Raw 2009,2008,Fighting,THQ,0.15,0.02,0.0,0.01,0.19
7979,Magical Starsign (US sales),2006,Role-Playing,Nintendo,0.16,0.03,0.0,0.0,0.19
7990,The Bee Game,2007,Adventure,Midway Games,0.17,0.0,0.0,0.01,0.19
8001,Hello Kitty: Birthday Adventures,2010,Adventure,Namco Bandai Games,0.06,0.11,0.0,0.02,0.18
8007,The Last Airbender,2010,Action,THQ,0.13,0.04,0.0,0.01,0.18
8008,Happy Cooking,2006,Simulation,Ubisoft,0.17,0.0,0.0,0.01,0.18
8024,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",2005,Action,Disney Interactive Studios,0.15,0.02,0.0,0.01,0.18
8030,Nep League DS,2007,Sports,Jaleco,0.0,0.0,0.18,0.0,0.18
8037,Chaotic: Shadow Warriors,2009,Action,Activision,0.17,0.0,0.0,0.01,0.18
8067,Shrek SuperSlam,2005,Action,Activision,0.17,0.0,0.0,0.01,0.18
8071,ZhuZhu Puppies,2011,Simulation,Activision,0.13,0.04,0.0,0.01,0.18
8074,Jewel Match,2010,Puzzle,PlayV,0.05,0.12,0.0,0.02,0.18
8081,Six Flags Fun Park,2008,Misc,Brash Entertainment,0.17,0.0,0.0,0.01,0.18
8099,Disney Friends,2007,Simulation,Disney Interactive Studios,0.13,0.04,0.0,0.01,0.18
8109,Burnout Legends,2005,Racing,Electronic Arts,0.15,0.02,0.0,0.01,0.18
8110,Horrid Henry: Missions of Mischief,2010,Adventure,SouthPeak Games,0.01,0.15,0.0,0.02,0.18
8131,Aliens: Infestation,2011,Action,Sega,0.1,0.06,0.0,0.02,0.18
8141,Chuck E. Cheese's Party Games,2010,Misc,UFO Interactive,0.17,0.0,0.0,0.01,0.18
8167,Skate it,2008,Sports,Electronic Arts,0.14,0.02,0.0,0.01,0.18
8174,Tales of the Tempest,2006,Role-Playing,Namco Bandai Games,0.0,0.0,0.18,0.0,0.18
8175,SimCity Creator (JP sales),2008,Simulation,Electronic Arts,0.0,0.0,0.18,0.0,0.18
8183,TRON: Evolution,2010,Action,Disney Interactive Studios,0.12,0.04,0.0,0.01,0.18
8184,Pac-Man World 3,2005,Platform,Namco Bandai Games,0.16,0.0,0.0,0.01,0.18
8186,Nancy Drew: The Hidden Staircase,2008,Adventure,THQ,0.16,0.0,0.0,0.01,0.18
8193,Fancy Nancy: Tea Party Time!,2010,Adventure,THQ,0.17,0.0,0.0,0.01,0.18
8204,My French Coach,2007,Misc,Ubisoft,0.15,0.02,0.0,0.01,0.18
8205,Camp Rock: The Final Jam,2010,Misc,Disney Interactive Studios,0.14,0.02,0.0,0.01,0.18
8213,Petz: Horseshoe Ranch,2009,Adventure,Ubisoft,0.16,0.0,0.0,0.01,0.17
8217,Winning Eleven: Pro Evolution Soccer 2007,2006,Sports,Konami Digital Entertainment,0.0,0.0,0.17,0.0,0.17
8220,Broken Sword: Shadows of the Templars - The Director's Cut,2009,Adventure,Ubisoft,0.07,0.09,0.0,0.02,0.17
8236,Backyard Sports Football: Rookie Rush,2010,Sports,Atari,0.16,0.0,0.0,0.01,0.17
8238,Lost in Blue 3,2007,Adventure,Konami Digital Entertainment,0.09,0.02,0.06,0.01,0.17
8244,SaGa 2: Hihou Densetsu - Goddess of Destiny,2009,Role-Playing,Square Enix,0.0,0.0,0.17,0.0,0.17
8247,Super Robot Taisen L,2010,Strategy,Namco Bandai Games,0.0,0.0,0.17,0.0,0.17
8254,Professional Fisherman's Tour: Northern Hemisphere,2007,Sports,505 Games,0.16,0.0,0.0,0.01,0.17
8256,Kekkaishi: Karasumori Ayakashi Kidan,2007,Action,Namco Bandai Games,0.0,0.0,0.17,0.0,0.17
8259,Squeeballs Party,2009,Puzzle,Performance Designed Products,0.16,0.0,0.0,0.01,0.17
8276,Sudoku Gridmaster,2006,Puzzle,Nintendo,0.13,0.03,0.0,0.01,0.17
8280,Tamagotchi no Narikiri Challenge,2010,Action,Namco Bandai Games,0.0,0.0,0.17,0.0,0.17
8285,Dementium: The Ward,2007,Shooter,SouthPeak Games,0.15,0.01,0.0,0.01,0.17
8292,Ringling Bros. and Barnum & Bailey: Circus Friends,2009,Action,Take-Two Interactive,0.16,0.0,0.0,0.01,0.17
8297,Finding Nemo: Escape to the Big Blue,2006,Action,THQ,0.12,0.04,0.0,0.01,0.17
8358,Solitaire Overload Plus,2010,Misc,Telegames,0.16,0.0,0.0,0.01,0.17
8361,Tak: Mojo Mistake,2008,Action,THQ,0.16,0.0,0.0,0.01,0.17
8398,Custom Robo Arena,2006,Fighting,Nintendo,0.02,0.02,0.12,0.0,0.17
8406,Densetsu no Stafi 4,2006,Platform,Nintendo,0.0,0.0,0.17,0.0,0.17
8414,Zoo Keeper,2004,Puzzle,Ignition Entertainment,0.1,0.01,0.05,0.01,0.17
8424,Learning to Spell,2010,Misc,505 Games,0.16,0.0,0.0,0.01,0.17
8425,"Go, Diego, Go! Safari Rescue",2007,Adventure,Take-Two Interactive,0.15,0.01,0.0,0.01,0.17
8427,Easy Piano,2009,Misc,Game Life,0.04,0.11,0.0,0.02,0.17
8434,TransFormers Animated: The Game,2008,Action,Activision,0.15,0.01,0.0,0.01,0.17
8443,Spyro: Shadow Legacy,2005,Action,Vivendi Games,0.14,0.01,0.0,0.01,0.17
8448,TOEIC Test Training DS,2007,Misc,IE Institute,0.0,0.0,0.17,0.0,0.17
8483,Rio,2011,Misc,THQ,0.12,0.03,0.0,0.01,0.16
8486,Lufia: Curse of the Sinistrals,2010,Role-Playing,Square Enix,0.12,0.0,0.03,0.01,0.16
8492,Pen 1 Grand Prix: Penguin no Mondai Special,2009,Fighting,Konami Digital Entertainment,0.0,0.0,0.16,0.0,0.16
8494,Around the World in 80 Days,2010,Action,PlayV,0.0,0.14,0.0,0.02,0.16
8496,True Swing Golf,2005,Sports,Nintendo,0.11,0.0,0.04,0.01,0.16
8510,Disney's American Dragon Jake Long: Attack of the Dark Dragon,2006,Action,Disney Interactive Studios,0.15,0.0,0.0,0.01,0.16
8522,San Goku Shi Taisen DS,2007,Strategy,Sega,0.0,0.0,0.16,0.0,0.16
8536,My Baby 3 & Friends,2010,Simulation,Majesco Entertainment,0.13,0.02,0.0,0.01,0.16
8542,Puzzle Quest: Galactrix,2009,Puzzle,D3Publisher,0.15,0.0,0.0,0.01,0.16
8543,DS Rakubiki Jiten,2005,Misc,Nintendo,0.0,0.0,0.16,0.0,0.16
8558,Eragon,2006,Action,Vivendi Games,0.13,0.02,0.0,0.01,0.16
8573,Doctor Who: Evacuation Earth,2010,Adventure,Asylum Entertainment,0.0,0.14,0.0,0.02,0.16
8575,Ener-G: Dance Squad,2008,Sports,Ubisoft,0.15,0.0,0.0,0.01,0.16
8576,Our House,2009,Strategy,Majesco Entertainment,0.15,0.0,0.0,0.01,0.16
8596,Take A Break's: Puzzle Master,2009,Puzzle,Ubisoft,0.0,0.15,0.0,0.01,0.16
8597,Dragon Ball: Origins 2,2010,Action,Namco Bandai Games,0.05,0.02,0.08,0.01,0.16
8598,Minna no DS Seminar: Kanpeki Kanji Ryoku,2006,Misc,TDK Core,0.0,0.0,0.16,0.0,0.16
8608,Scripps Spelling Bee,2010,Simulation,THQ,0.15,0.0,0.0,0.01,0.16
8610,Ener-G Horse Riders,2008,Sports,Ubisoft,0.14,0.01,0.0,0.01,0.16
8611,Time Hollow,2008,Adventure,Konami Digital Entertainment,0.03,0.01,0.11,0.0,0.16
8615,SpongeBob's Truth or Square,2009,Action,THQ,0.08,0.07,0.0,0.01,0.16
8617,Rondo of Swords (US sales),2007,Role-Playing,Success,0.16,0.0,0.0,0.0,0.16
8628,Burger Island,2008,Action,Destineer,0.15,0.0,0.0,0.01,0.16
8633,LEGO The Lord of the Rings,2012,Action,Warner Bros. Interactive Entertainment,0.0,0.14,0.0,0.02,0.16
8637,Chessmaster: The Art of Learning,2007,Misc,Ubisoft,0.12,0.03,0.0,0.01,0.16
8645,Victorious: Hollywood Arts Debut,2011,Misc,D3Publisher,0.14,0.01,0.0,0.01,0.16
