yr_built,zipcode,price
1946,98004,1337500.0
1946,98010,570000.0
1946,98014,180000.0
1946,98033,694950.0
1946,98039,1775000.0
1946,98040,763420.0
1946,98045,193500.0
1946,98053,400000.0
1946,98055,450000.0
1946,98056,443950.0
1946,98058,144000.0
1946,98059,355000.0
1946,98070,285000.0
1946,98077,306000.0
1946,98103,430000.0
1946,98105,922500.0
1946,98106,397470.0
1946,98107,523900.0
1946,98112,448000.0
1946,98115,614765.625
1946,98116,513500.2
1946,98117,527550.0
1946,98118,543500.0
1946,98119,663709.4
1946,98125,450500.0
1946,98126,422687.5
1946,98133,330500.0
1946,98136,400000.0
1946,98146,350000.0
1946,98155,308741.85714285716
1946,98166,417000.0
1946,98168,223916.66666666666
1946,98177,529750.0
1946,98178,206000.0
1946,98198,306666.6666666667
1946,98199,777000.0
1947,98001,225000.0
1947,98003,250000.0
1947,98004,1182666.6666666667
1947,98008,1400000.0
1947,98014,156000.0
1947,98022,428500.0
1947,98024,260000.0
1947,98027,470500.0
1947,98032,163500.0
1947,98033,626120.0
1947,98040,595000.0
1947,98055,205666.66666666666
1947,98056,510000.0
1947,98065,306500.0
1947,98070,563000.0
1947,98074,1052000.0
1947,98075,890000.0
1947,98077,355000.0
1947,98103,458607.14285714284
1947,98105,666857.1428571428
1947,98106,275599.07692307694
1947,98107,572000.0
1947,98108,415000.0
1947,98109,895000.0
1947,98112,1350000.0
1947,98115,544166.6666666666
1947,98116,618071.4285714285
1947,98117,584541.6666666666
1947,98118,360142.85714285716
1947,98119,693666.6666666666
1947,98122,493000.0
1947,98125,426393.9393939394
1947,98126,316072.85714285716
1947,98133,355994.44444444444
1947,98136,358983.3333333333
1947,98144,757428.5714285715
1947,98146,288560.0
1947,98155,317788.90625
1947,98166,382025.0
1947,98168,232147.5
1947,98177,432277.77777777775
1947,98178,274333.3333333333
1947,98188,182926.33333333334
1947,98198,235000.0
1947,98199,705559.5833333334
1948,98001,366250.0
1948,98002,201500.0
1948,98004,1290000.0
1948,98006,975000.0
1948,98008,553000.0
1948,98010,625000.0
1948,98019,640000.0
1948,98022,229950.0
1948,98023,503000.0
1948,98027,423000.0
1948,98028,385000.0
1948,98033,461000.0
1948,98040,711000.0
1948,98042,569950.0
1948,98045,408500.0
1948,98053,484000.0
1948,98055,228090.0
1948,98058,97000.0
1948,98059,259000.0
1948,98065,290000.0
1948,98072,775000.0
1948,98103,374783.25
1948,98105,755000.0
1948,98106,296222.22222222225
1948,98107,375000.0
1948,98108,393500.0
1948,98115,655625.0
1948,98116,518308.3333333333
1948,98117,518500.0
1948,98118,409875.76470588235
1948,98122,603500.0
1948,98125,401772.7272727273
1948,98126,371375.0
1948,98133,373419.82352941175
1948,98136,544612.5
1948,98144,654000.0
1948,98146,352999.14285714284
1948,98155,336551.4705882353
1948,98166,374214.28571428574
1948,98168,231703.85714285713
1948,98177,616021.8181818182
1948,98178,326278.5714285714
1948,98188,234999.0
1948,98198,243750.0
1948,98199,716654.375
1949,98002,235483.33333333334
1949,98004,1169833.3333333333
1949,98006,570000.0
1949,98011,262500.0
1949,98014,154000.0
1949,98022,248500.0
1949,98023,307000.0
1949,98027,364950.0
1949,98028,448333.3333333333
1949,98031,157500.0
1949,98032,129000.0
1949,98033,1600000.0
1949,98039,1880000.0
1949,98040,796200.0
1949,98045,356000.0
1949,98053,400000.0
1949,98055,235000.0
1949,98058,299950.0
1949,98070,243500.0
1949,98103,355150.0
1949,98105,1130000.0
1949,98106,247416.66666666666
1949,98108,282950.0
1949,98112,1475000.0
1949,98115,666648.0
1949,98116,749950.0
1949,98117,602888.2352941176
1949,98118,369996.4285714286
1949,98119,1011000.0
1949,98122,436000.0
1949,98125,469496.6666666667
1949,98126,375500.0
1949,98133,362576.6666666667
1949,98136,392762.5
1949,98146,355342.85714285716
1949,98155,300064.70588235295
1949,98166,362200.0
1949,98168,188857.14285714287
1949,98177,805666.6666666666
1949,98178,377312.6666666667
1949,98188,226000.0
1949,98198,288225.0
1949,98199,649333.3333333334
1950,98001,243450.0
1950,98002,219937.5
1950,98003,299000.0
1950,98004,1007333.3333333334
1950,98005,480000.0
1950,98006,1386250.0
1950,98008,902500.0
1950,98011,321750.0
1950,98014,455000.0
1950,98019,439950.0
1950,98023,150000.0
1950,98028,312250.0
1950,98032,240000.0
1950,98033,799030.0
1950,98038,476000.0
1950,98039,1920000.0
1950,98040,900000.0
1950,98042,309933.0
1950,98045,280000.0
1950,98055,213000.0
1950,98056,585000.0
1950,98058,507000.0
1950,98070,520000.0
1950,98072,995000.0
1950,98074,355000.0
1950,98102,615000.0
1950,98103,536250.0
1950,98105,1272833.3333333333
1950,98106,316833.3333333333
1950,98107,805000.0
1950,98108,382200.0
1950,98112,586666.6666666666
1950,98115,664773.0454545454
1950,98116,461139.28571428574
1950,98117,633500.0
1950,98118,375950.0
1950,98119,612125.0
1950,98122,367500.0
1950,98125,448500.0
1950,98126,338158.3333333333
1950,98133,335737.5
1950,98136,413750.0
1950,98144,467500.0
1950,98146,358325.0
1950,98155,377997.5416666667
1950,98166,398958.3333333333
1950,98168,201312.5
1950,98177,539275.4545454546
1950,98178,252800.0
1950,98198,221887.5
1950,98199,774512.5
1951,98002,200375.0
1951,98004,1165562.5
1951,98005,576000.0
1951,98006,567450.0
1951,98027,460000.0
1951,98030,330000.0
1951,98031,262500.0
1951,98033,655000.0
1951,98040,694187.5
1951,98055,287250.0
1951,98056,250000.0
1951,98102,670500.0
1951,98103,535240.0
1951,98105,893000.0
1951,98106,287000.0
1951,98107,619166.6666666666
1951,98108,446500.0
1951,98109,760487.5
1951,98112,1593000.0
1951,98115,618602.0833333334
1951,98116,478135.0
1951,98117,542416.9166666666
1951,98118,322769.6153846154
1951,98122,1018020.0
1951,98125,387545.3125
1951,98126,304638.4666666667
1951,98133,349937.5
1951,98136,690194.0
1951,98144,541250.0
1951,98146,327790.0
1951,98155,420437.1875
1951,98166,442500.0
1951,98168,195583.33333333334
1951,98177,662077.4615384615
1951,98178,237980.0
1951,98188,211500.0
1951,98198,345333.3333333333
1951,98199,892529.1428571428
1952,98001,231500.0
1952,98002,257200.0
1952,98003,179950.0
1952,98004,857872.7272727273
1952,98005,780000.0
1952,98006,693000.0
1952,98008,810000.0
1952,98022,397000.0
1952,98023,223000.0
1952,98028,400000.0
1952,98030,370000.0
1952,98031,215000.0
1952,98033,640250.0
1952,98039,2750000.0
1952,98040,988750.0
1952,98045,276900.0
1952,98052,2200000.0
1952,98055,159000.0
1952,98056,257642.85714285713
1952,98058,291970.0
1952,98059,320000.0
1952,98070,525000.0
1952,98092,179500.0
1952,98103,562000.0
1952,98105,1286500.0
1952,98106,206500.0
1952,98107,532633.3333333334
1952,98108,346107.5
1952,98112,718500.0
1952,98115,584644.75
1952,98116,625500.0
1952,98117,486400.0
1952,98118,392111.53846153844
1952,98119,755000.0
1952,98125,363130.76923076925
1952,98126,419000.0
1952,98133,347688.46153846156
1952,98136,625583.3333333334
1952,98146,570428.5714285715
1952,98148,257333.33333333334
1952,98155,406588.5909090909
1952,98166,459808.9285714286
1952,98168,232991.66666666666
1952,98177,678600.0
1952,98178,261600.0
1952,98198,236500.0
1952,98199,860571.4285714285
1953,98001,237025.0
1953,98002,207666.66666666666
1953,98003,250000.0
1953,98004,938956.5217391305
1953,98005,625000.0
1953,98006,1476000.0
1953,98011,325000.0
1953,98019,210000.0
1953,98022,306995.0
1953,98024,332220.0
1953,98027,640000.0
1953,98028,342500.0
1953,98031,550000.0
1953,98033,491250.0
1953,98034,310000.0
1953,98038,210000.0
1953,98039,1325000.0
1953,98040,820125.0
1953,98042,360963.3333333333
1953,98055,216000.0
1953,98056,246016.11111111112
1953,98070,1350000.0
1953,98077,450000.0
1953,98102,660000.0
1953,98103,397000.0
1953,98105,1090500.0
1953,98106,330000.0
1953,98108,343500.0
1953,98115,533388.8888888889
1953,98116,573444.25
1953,98117,376000.0
1953,98118,430000.0
1953,98119,740000.0
1953,98125,453346.1538461539
1953,98126,327500.0
1953,98133,336012.35
1953,98136,573050.0
1953,98144,410000.0
1953,98146,380088.8888888889
1953,98148,208650.0
1953,98155,322403.5714285714
1953,98166,383973.6842105263
1953,98168,273000.0
1953,98177,615425.0
1953,98178,411166.6666666667
1953,98198,196000.0
1953,98199,724659.0909090909
1954,98001,212987.5
1954,98002,194940.0
1954,98003,268225.0
1954,98004,843727.2727272727
1954,98006,413780.0
1954,98007,732000.0
1954,98011,270000.0
1954,98024,315000.0
1954,98027,313000.0
1954,98028,411948.6666666667
1954,98030,254000.0
1954,98031,334500.0
1954,98032,233000.0
1954,98033,1127800.0
1954,98039,1489550.0
1954,98040,1230000.0
1954,98042,401500.0
1954,98055,175000.0
1954,98056,254590.0
1954,98058,282200.0
1954,98065,319950.0
1954,98077,546500.0
1954,98102,900000.0
1954,98106,291151.0
1954,98107,800000.0
1954,98108,303772.0
1954,98112,1398250.0
1954,98115,539211.2222222222
1954,98116,696666.6666666666
1954,98117,556375.0
1954,98118,371283.3333333333
1954,98119,570500.0
1954,98122,770000.0
1954,98125,459333.3333333333
1954,98126,442528.5
1954,98133,362635.07692307694
1954,98136,609120.4615384615
1954,98144,483437.5
1954,98146,415425.0
1954,98148,257444.44444444444
1954,98155,394195.8333333333
1954,98166,394307.6923076923
1954,98168,208742.85714285713
1954,98177,459708.3333333333
1954,98178,430150.55555555556
1954,98188,235371.42857142858
1954,98198,216806.25
1954,98199,760239.3333333334
1955,98001,271376.3333333333
1955,98002,140000.0
1955,98003,160000.0
1955,98004,941750.0
1955,98005,716412.5
1955,98006,471329.03225806454
1955,98007,449773.75
1955,98008,661500.0
1955,98011,421100.0
1955,98022,280737.5
1955,98023,185000.0
1955,98028,404322.22222222225
1955,98030,251500.0
1955,98032,234000.0
1955,98033,582500.0
1955,98034,469362.5
1955,98039,893333.3333333334
1955,98045,415000.0
1955,98052,605000.0
1955,98055,245000.0
1955,98056,294180.0
1955,98070,635000.0
1955,98072,375000.0
1955,98102,960000.0
1955,98103,570500.0
1955,98106,323368.75
1955,98107,587500.0
1955,98108,516000.0
1955,98109,700000.0
1955,98112,1910000.0
1955,98115,647500.0
1955,98116,565135.7142857143
1955,98117,676744.1666666666
1955,98118,360375.0
1955,98125,467899.625
1955,98133,372738.8888888889
1955,98136,662214.2857142857
1955,98144,456500.0
1955,98146,235872.22222222222
1955,98148,262064.2857142857
1955,98155,350930.0
1955,98166,349761.1111111111
1955,98168,292000.0
1955,98177,568206.25
1955,98178,305216.92307692306
1955,98188,247785.7142857143
1955,98198,279904.5714285714
1955,98199,678333.3333333334
1956,98001,100000.0
1956,98002,269950.0
1956,98003,223400.0
1956,98004,890833.3333333334
1956,98005,648816.6666666666
1956,98006,494300.0
1956,98007,478608.9166666667
1956,98008,430111.1111111111
1956,98022,257500.0
1956,98028,459904.54545454547
1956,98032,123300.0
1956,98033,589333.3333333334
1956,98034,480666.6666666667
1956,98040,924847.5
1956,98042,350000.0
1956,98055,315000.0
1956,98056,336790.0
1956,98072,650000.0
1956,98077,380000.0
1956,98105,1295000.0
1956,98106,331000.0
1956,98108,351875.0
1956,98109,707500.0
1956,98115,603750.0
1956,98116,639166.6666666666
1956,98117,582333.3333333334
1956,98118,343333.3333333333
1956,98119,560000.0
1956,98122,715000.0
1956,98125,439245.0
1956,98126,389250.0
1956,98133,435489.3333333333
1956,98136,430000.0
1956,98146,377083.3333333333
1956,98148,285000.0
1956,98155,320105.55555555556
1956,98166,436591.6666666667
1956,98168,250000.0
1956,98177,741785.7142857143
1956,98178,446720.0
1956,98188,265816.6666666667
1956,98198,292714.28571428574
1956,98199,938416.6666666666
1957,98002,213500.0
1957,98003,364833.3333333333
1957,98004,915000.0
1957,98005,710441.1428571428
1957,98006,610000.0
1957,98007,743000.0
1957,98008,538890.0
1957,98011,458000.0
1957,98019,279900.0
1957,98022,249650.0
1957,98023,288333.3333333333
1957,98027,240000.0
1957,98028,544500.0
1957,98031,255000.0
1957,98032,221700.0
1957,98033,880000.0
1957,98034,3070000.0
1957,98038,446000.0
1957,98040,891800.0
1957,98042,269900.0
1957,98052,383000.0
1957,98055,264500.0
1957,98056,299444.44444444444
1957,98058,253500.0
1957,98103,500000.0
1957,98105,1690000.0
1957,98106,257150.0
1957,98107,630000.0
1957,98108,325000.0
1957,98112,1582500.0
1957,98115,604833.3333333334
1957,98116,1025000.0
1957,98117,739600.0
1957,98118,387500.0
1957,98125,455556.25
1957,98126,429000.0
1957,98133,390693.1818181818
1957,98136,673333.3333333334
1957,98144,562000.0
1957,98146,281045.0
1957,98148,154500.0
1957,98155,600100.0
1957,98166,369100.0
1957,98168,231737.5
1957,98177,512752.0
1957,98178,358325.0
1957,98188,254372.22222222222
1957,98198,292833.3333333333
1957,98199,881666.6666666666
1958,98001,213500.0
1958,98002,220428.57142857142
1958,98003,286366.6666666667
1958,98004,1089000.0
1958,98005,738400.0
1958,98006,580500.0
1958,98007,415500.0
1958,98008,657219.4444444445
1958,98010,531500.0
1958,98011,468000.0
1958,98014,598800.0
1958,98022,380000.0
1958,98023,262486.75
1958,98028,452250.0
1958,98030,275000.0
1958,98031,247500.0
1958,98032,242000.0
1958,98033,1109142.857142857
1958,98034,449950.0
1958,98038,279750.0
1958,98040,909714.2857142857
1958,98042,251000.0
1958,98052,440000.0
1958,98055,359500.0
1958,98056,292328.05555555556
1958,98058,222141.66666666666
1958,98059,295490.0
1958,98065,478350.0
1958,98072,455000.0
1958,98092,250000.0
1958,98103,850000.0
1958,98106,360000.0
1958,98108,400000.0
1958,98115,542075.0
1958,98116,747750.0
1958,98117,738000.0
1958,98118,445000.0
1958,98122,428000.0
1958,98125,518666.6666666667
1958,98126,486250.0
1958,98133,394489.8
1958,98144,452100.0
1958,98146,444993.75
1958,98155,457661.0
1958,98166,457590.0
1958,98168,261391.66666666666
1958,98177,549148.0
1958,98178,380000.0
1958,98188,229333.33333333334
1958,98198,310655.55555555556
1958,98199,918125.0
1959,98001,365125.0
1959,98002,220950.0
1959,98003,239600.0
1959,98004,1013000.0
1959,98005,726073.0769230769
1959,98006,489500.0
1959,98007,432500.0
1959,98008,467994.2
1959,98010,429500.0
1959,98011,401000.0
1959,98014,150000.0
1959,98022,212833.33333333334
1959,98023,211242.85714285713
1959,98027,506620.0
1959,98028,424495.0
1959,98030,229950.0
1959,98031,203833.33333333334
1959,98032,210757.14285714287
1959,98033,658188.3333333334
1959,98034,325000.0
1959,98038,467500.0
1959,98039,1712750.0
1959,98040,995408.3333333334
1959,98042,431875.0
1959,98045,280000.0
1959,98055,349333.3333333333
1959,98056,299720.5882352941
1959,98058,288950.0
1959,98059,269800.0
1959,98065,290000.0
1959,98074,1650000.0
1959,98075,968000.0
1959,98103,535500.0
1959,98105,1250000.0
1959,98106,338500.0
1959,98107,545000.0
1959,98112,1970000.0
1959,98115,606833.3333333334
1959,98116,616000.0
1959,98117,602250.0
1959,98118,475707.14285714284
1959,98125,442828.5714285714
1959,98126,435000.0
1959,98133,403813.1818181818
1959,98136,706666.6666666666
1959,98144,471000.0
1959,98146,359850.0
1959,98155,454436.36363636365
1959,98166,427408.3333333333
1959,98168,229495.0
1959,98177,680500.0
1959,98178,299335.0
1959,98188,239246.875
1959,98198,235158.0
1959,98199,894500.0
1960,98001,308475.0
1960,98002,207118.75
1960,98003,315143.6
1960,98004,1559800.0
1960,98005,707385.7142857143
1960,98006,522825.0
1960,98007,449111.1111111111
1960,98008,586911.4545454546
1960,98010,424900.0
1960,98014,307000.0
1960,98019,332500.0
1960,98022,299000.0
1960,98023,191290.0
1960,98027,492909.5
1960,98028,376644.6666666667
1960,98029,715000.0
1960,98030,219200.0
1960,98031,308975.0
1960,98032,243064.2857142857
1960,98033,563877.9090909091
1960,98034,611791.8
1960,98038,282076.5
1960,98040,898500.0
1960,98042,394250.0
1960,98055,248333.33333333334
1960,98056,351333.3333333333
1960,98058,386000.0
1960,98059,327652.0
1960,98070,295000.0
1960,98072,385000.0
1960,98092,359950.0
1960,98103,787500.0
1960,98105,1620500.0
1960,98106,305500.0
1960,98107,1205000.0
1960,98115,603500.0
1960,98116,816666.6666666666
1960,98117,350000.0
1960,98118,541462.5
1960,98125,492777.77777777775
1960,98126,507150.0
1960,98133,404658.3333333333
1960,98136,651500.0
1960,98144,245000.0
1960,98146,436250.0
1960,98148,264500.0
1960,98155,366790.0
1960,98166,685333.3333333334
1960,98168,265166.6666666667
1960,98177,523800.0
1960,98178,250250.0
1960,98188,300666.6666666667
1960,98198,247073.68421052632
1960,98199,729500.0
1961,98001,285375.0
1961,98002,157166.66666666666
1961,98003,265240.0
1961,98004,805500.0
1961,98005,514970.5
1961,98006,804033.3333333334
1961,98007,516000.0
1961,98008,546790.0
1961,98011,431375.0
1961,98014,246250.0
1961,98019,201000.0
1961,98022,257150.0
1961,98023,195598.88888888888
1961,98024,213000.0
1961,98027,433000.0
1961,98028,430428.5714285714
1961,98030,233000.0
1961,98031,294987.5
1961,98032,221658.33333333334
1961,98033,465285.71428571426
1961,98034,414625.0
1961,98038,449500.0
1961,98040,828428.5714285715
1961,98042,281666.6666666667
1961,98045,383000.0
1961,98055,309785.75
1961,98056,310483.3333333333
1961,98058,317500.0
1961,98059,303900.0
1961,98070,395000.0
1961,98072,625000.0
1961,98077,465000.0
1961,98092,231533.33333333334
1961,98103,875000.0
1961,98108,453000.0
1961,98115,621500.0
1961,98117,555683.3333333334
1961,98118,574600.0
1961,98122,676500.0
1961,98125,448444.44444444444
1961,98126,624000.0
1961,98133,397540.0
1961,98136,765000.0
1961,98146,496500.0
1961,98155,429425.0
1961,98166,410000.0
1961,98168,253750.0
1961,98177,518083.3333333333
1961,98178,368925.6666666667
1961,98188,254237.5
1961,98198,259342.85714285713
1961,98199,654000.0
1962,98001,217535.7142857143
1962,98002,208333.33333333334
1962,98003,250145.83333333334
1962,98004,1267500.0
1962,98005,811500.0
1962,98006,685801.7857142857
1962,98007,495360.0
1962,98008,651776.0
1962,98010,475000.0
1962,98011,430825.0
1962,98022,303500.0
1962,98023,207285.13333333333
1962,98024,349875.0
1962,98027,491000.0
1962,98028,467200.0
1962,98029,679000.0
1962,98031,260742.85714285713
1962,98032,266800.0
1962,98033,537291.6666666666
1962,98034,381378.5714285714
1962,98038,579000.0
1962,98039,1818333.3333333333
1962,98040,1040000.0
1962,98042,229200.0
1962,98045,268650.0
1962,98052,491900.0
1962,98055,211737.5
1962,98056,368260.0
1962,98058,287718.75
1962,98059,372245.77777777775
1962,98070,999000.0
1962,98072,514000.0
1962,98074,510000.0
1962,98075,756666.6666666666
1962,98092,251333.33333333334
1962,98103,551000.0
1962,98106,403000.0
1962,98107,733000.0
1962,98112,1455000.0
1962,98115,667785.7142857143
1962,98116,850000.0
1962,98118,313500.0
1962,98125,553750.0
1962,98126,471000.0
1962,98133,413992.3076923077
1962,98144,498481.3333333333
1962,98146,301100.0
1962,98148,319990.0
1962,98155,413242.3076923077
1962,98166,569250.0
1962,98168,251133.33333333334
1962,98177,634000.0
1962,98178,340250.0
1962,98188,269500.0
1962,98198,292107.8947368421
1962,98199,777000.0
1963,98001,230666.66666666666
1963,98002,200000.0
1963,98003,278660.0
1963,98004,1331675.0
1963,98005,822140.0
1963,98006,601000.0
1963,98007,554347.5
1963,98008,508944.4117647059
1963,98010,330000.0
1963,98011,532500.0
1963,98022,260237.5
1963,98023,221391.66666666666
1963,98024,142000.0
1963,98027,637500.0
1963,98028,513875.0
1963,98029,605000.0
1963,98030,245491.66666666666
1963,98031,249292.85714285713
1963,98032,245166.66666666666
1963,98033,615208.3333333334
1963,98034,542741.6666666666
1963,98038,335000.0
1963,98039,1245833.3333333333
1963,98040,1040290.0
1963,98042,295875.0
1963,98045,295000.0
1963,98052,519000.0
1963,98055,293154.54545454547
1963,98056,356878.5714285714
1963,98058,308992.85714285716
1963,98059,332162.5
1963,98070,480000.0
1963,98075,1355666.6666666667
1963,98106,350000.0
1963,98108,404000.0
1963,98112,940000.0
1963,98115,656000.0
1963,98116,660735.3333333334
1963,98117,566975.0
1963,98118,526000.0
1963,98122,517250.0
1963,98125,386500.0
1963,98133,403833.3333333333
1963,98136,378000.0
1963,98146,790375.0
1963,98148,362000.0
1963,98155,405200.0
1963,98166,400000.0
1963,98168,261250.0
1963,98177,702500.0
1963,98178,295812.5
1963,98188,301475.0
1963,98198,302383.3333333333
1963,98199,658500.0
1964,98001,233290.0
1964,98003,268166.6666666667
1964,98004,1280928.5714285714
1964,98005,842620.0
1964,98006,676833.3333333334
1964,98007,531166.6666666666
1964,98008,556975.0
1964,98011,435000.0
1964,98014,430475.0
1964,98022,314750.0
1964,98023,201000.0
1964,98024,563500.0
1964,98027,504750.0
1964,98028,571975.0
1964,98030,288666.6666666667
1964,98031,248250.0
1964,98032,545000.0
1964,98033,447666.6666666667
1964,98034,477200.0
1964,98039,1320000.0
1964,98040,905975.25
1964,98042,256825.0
1964,98052,508768.14285714284
1964,98055,282237.5
1964,98056,354200.0
1964,98058,316050.0
1964,98059,325180.0
1964,98072,528000.0
1964,98075,940000.0
1964,98092,311150.0
1964,98103,597500.0
1964,98106,344333.3333333333
1964,98107,675000.0
1964,98108,455850.0
1964,98112,1225000.0
1964,98115,855000.0
1964,98116,532000.0
1964,98117,500000.0
1964,98118,679487.5
1964,98125,477475.0
1964,98126,415885.0
1964,98133,373212.5
1964,98136,866150.0
1964,98144,826000.0
1964,98146,276000.0
1964,98148,279000.0
1964,98155,522500.0
1964,98166,461000.0
1964,98168,273600.0
1964,98177,496750.0
1964,98178,288650.0
1964,98188,272450.0
1964,98198,260000.0
1964,98199,824000.0
1965,98001,274000.0
1965,98002,224950.0
1965,98003,307593.3333333333
1965,98004,1325000.0
1965,98005,765389.7142857143
1965,98006,680060.0
1965,98007,573071.4285714285
1965,98008,558714.2857142857
1965,98011,369250.0
1965,98014,430000.0
1965,98019,400000.0
1965,98023,187500.0
1965,98027,452900.0
1965,98030,296450.0
1965,98031,278800.0
1965,98032,380000.0
1965,98033,709583.3333333334
1965,98034,389937.5
1965,98040,1441980.0
1965,98042,295750.0
1965,98045,390000.0
1965,98052,489250.0
1965,98055,324618.28571428574
1965,98056,339950.0
1965,98058,289000.0
1965,98059,328250.0
1965,98070,425666.6666666667
1965,98092,289538.0
1965,98103,643750.0
1965,98105,1250000.0
1965,98106,317500.0
1965,98112,650000.0
1965,98115,742500.0
1965,98117,715500.0
1965,98118,373875.0
1965,98125,352316.6666666667
1965,98126,461666.6666666667
1965,98133,393285.0
1965,98136,510250.0
1965,98146,230000.0
1965,98148,282500.0
1965,98155,408790.0
1965,98166,527303.3333333334
1965,98168,237850.0
1965,98177,939728.5714285715
1965,98178,321000.0
1965,98188,342250.0
1965,98198,322857.14285714284
1966,98001,218125.0
1966,98002,188800.0
1966,98003,275821.4285714286
1966,98004,1138416.6666666667
1966,98005,761500.0
1966,98006,567107.8888888889
1966,98007,492000.0
1966,98008,583046.6086956522
1966,98014,150000.0
1966,98022,258875.0
1966,98023,247950.94444444444
1966,98027,446077.6
1966,98028,323666.6666666667
1966,98030,276548.25
1966,98031,272950.0
1966,98032,286500.0
1966,98033,636250.0
1966,98034,419954.2105263158
1966,98038,250000.0
1966,98040,1008039.0
1966,98042,266500.0
1966,98052,527537.5555555555
1966,98053,339000.0
1966,98055,289675.0
1966,98056,375525.0
1966,98058,286596.1538461539
1966,98059,336469.5
1966,98070,319000.0
1966,98075,594000.0
1966,98092,232725.0
1966,98106,302500.0
1966,98115,779000.0
1966,98116,576750.0
1966,98118,404857.14285714284
1966,98133,518000.0
1966,98136,675000.0
1966,98144,380000.0
1966,98146,257375.0
1966,98148,258000.0
1966,98155,450000.0
1966,98166,394725.0
1966,98168,322166.6666666667
1966,98177,630658.3333333334
1966,98178,343000.0
1966,98188,351400.0
1966,98198,337800.0
1967,98001,215837.22222222222
1967,98002,221480.0
1967,98003,245471.95
1967,98004,1182292.857142857
1967,98005,738848.5714285715
1967,98006,874398.1818181818
1967,98007,713000.0
1967,98008,542765.0
1967,98011,331500.0
1967,98014,299000.0
1967,98022,303333.3333333333
1967,98023,262511.1111111111
1967,98024,415000.0
1967,98027,441725.0
1967,98028,403166.6666666667
1967,98030,262570.0
1967,98031,252000.0
1967,98032,262428.5714285714
1967,98033,647394.4444444445
1967,98034,415370.96774193546
1967,98038,315375.0
1967,98040,919544.4444444445
1967,98042,250228.57142857142
1967,98045,324666.6666666667
1967,98052,544112.5
1967,98053,578725.0
1967,98055,290000.0
1967,98056,415494.44444444444
1967,98058,315505.4482758621
1967,98059,326690.0
1967,98065,326500.0
1967,98072,450784.4166666667
1967,98075,709999.8
1967,98077,342000.0
1967,98092,307500.0
1967,98106,435000.0
1967,98108,350000.0
1967,98112,1399000.0
1967,98115,509375.0
1967,98117,718650.0
1967,98118,599666.6666666666
1967,98125,477487.5
1967,98126,485000.0
1967,98133,502000.0
1967,98136,1050000.0
1967,98146,595000.0
1967,98155,382645.3333333333
1967,98166,401500.0
1967,98168,267000.0
1967,98177,512530.0
1967,98178,369750.0
1967,98188,175000.0
1967,98198,271438.8888888889
1967,98199,980000.0
1968,98001,230822.22222222222
1968,98002,230920.0
1968,98003,237694.17647058822
1968,98004,1257942.857142857
1968,98005,662500.0
1968,98006,643512.5
1968,98007,725000.0
1968,98008,644775.0
1968,98010,429590.0
1968,98011,463750.0
1968,98014,292000.0
1968,98019,283700.0
1968,98022,254833.33333333334
1968,98023,264646.4285714286
1968,98024,482850.0
1968,98027,496271.4285714286
1968,98028,367060.0
1968,98029,575000.0
1968,98030,297850.0
1968,98031,224333.33333333334
1968,98032,272283.3333333333
1968,98033,582312.7272727273
1968,98034,489002.0
1968,98038,279975.0
1968,98039,1880000.0
1968,98040,1066406.0
1968,98042,218599.27272727274
1968,98045,375000.0
1968,98052,508606.4
1968,98053,518500.0
1968,98055,287260.0
1968,98056,361212.5
1968,98058,337311.4090909091
1968,98059,321742.9285714286
1968,98065,304737.5
1968,98072,395480.3333333333
1968,98074,2000000.0
1968,98075,588857.5
1968,98077,324416.6666666667
1968,98092,303977.1666666667
1968,98103,550000.0
1968,98106,300500.0
1968,98107,900000.0
1968,98108,445000.0
1968,98112,699999.0
1968,98115,825000.0
1968,98116,710000.0
1968,98117,899653.0
1968,98118,390250.0
1968,98125,622000.0
1968,98133,499790.0
1968,98136,567500.0
1968,98144,290000.0
1968,98155,503299.44444444444
1968,98166,554361.8
1968,98168,292500.0
1968,98177,473750.0
1968,98178,317500.0
1968,98188,284000.0
1968,98198,241603.75
1968,98199,830000.0
1969,98001,313862.5
1969,98003,266042.85714285716
1969,98004,1442500.0
1969,98005,960500.0
1969,98006,1335500.0
1969,98007,592475.0
1969,98008,424250.0
1969,98010,640000.0
1969,98011,399950.0
1969,98022,344333.3333333333
1969,98023,235802.77777777778
1969,98027,523306.3333333333
1969,98028,332500.0
1969,98031,300880.0
1969,98032,240000.0
1969,98033,594375.0
1969,98034,420952.5882352941
1969,98038,254131.2
1969,98040,1158857.142857143
1969,98042,205172.0
1969,98045,369950.0
1969,98052,521479.1666666667
1969,98053,330000.0
1969,98055,310875.0
1969,98056,374057.14285714284
1969,98058,321333.3333333333
1969,98059,336870.45454545453
1969,98070,645000.0
1969,98072,448139.28571428574
1969,98075,799166.6666666666
1969,98077,335975.0
1969,98092,215488.46153846153
1969,98106,325000.0
1969,98107,923500.0
1969,98108,385000.0
1969,98115,535000.0
1969,98118,515000.0
1969,98125,531000.0
1969,98136,476050.0
1969,98146,325000.0
1969,98155,375800.0
1969,98166,470000.0
1969,98168,185000.0
1969,98177,1426000.0
1969,98198,266500.0
1970,98001,191916.0
1970,98003,222612.5
1970,98004,1388000.0
1970,98005,786333.3333333334
1970,98008,650000.0
1970,98011,485125.0
1970,98014,327500.0
