Rank,Name,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
3441,Petz Dogz 2,2007,Simulation,Ubisoft,0.53,0.01,0.0,0.04,0.58
3443,The Conduit,2009,Shooter,Sega,0.29,0.23,0.0,0.06,0.58
3447,Cabela's Dangerous Hunts 2011,2010,Sports,Activision,0.53,0.02,0.0,0.04,0.58
3453,Trivial Pursuit,2009,Misc,Electronic Arts,0.21,0.31,0.0,0.07,0.58
3454,The Legend of Spyro: Dawn of the Dragon,2008,Platform,Vivendi Games,0.35,0.18,0.0,0.05,0.58
3457,Rayman Origins,2011,Platform,Ubisoft,0.23,0.29,0.0,0.07,0.58
3498,Rapala: We Fish,2009,Sports,Activision,0.52,0.02,0.0,0.04,0.58
3500,Tetris Party Deluxe,2010,Puzzle,Nintendo,0.34,0.17,0.02,0.05,0.58
3514,Up,2009,Action,THQ,0.23,0.28,0.0,0.06,0.57
3527,No More Heroes,2007,Action,Rising Star Games,0.3,0.17,0.04,0.05,0.57
3536,Jillian Michaels Fitness Ultimatum 2010,2009,Sports,Majesco Entertainment,0.52,0.01,0.0,0.04,0.57
3538,Grease,2010,Misc,505 Games,0.27,0.25,0.0,0.05,0.57
3542,Dora The Explorer: Dora Saves the Snow Princess,2008,Platform,Take-Two Interactive,0.5,0.03,0.0,0.04,0.57
3557,Bolt,2008,Adventure,Disney Interactive Studios,0.19,0.31,0.0,0.06,0.57
3589,Tony Hawk: Shred,2010,Sports,Activision,0.41,0.11,0.0,0.04,0.56
3597,Monster High: Ghoul Spirit,2011,Misc,THQ,0.44,0.08,0.0,0.04,0.56
3608,Madagascar: Escape 2 Africa,2008,Action,Activision,0.32,0.18,0.0,0.05,0.56
3619,Tiger Woods PGA Tour 11,2010,Sports,Electronic Arts,0.24,0.26,0.0,0.06,0.56
3622,Monster Jam: Path of Destruction,2010,Racing,Activision,0.5,0.02,0.0,0.03,0.56
3623,Rapala Tournament Fishing!,2006,Sports,Activision,0.51,0.0,0.0,0.04,0.56
3639,Harry Potter and the Deathly Hallows - Part 1,2010,Action,Electronic Arts,0.22,0.28,0.0,0.05,0.55
3654,Tatsunoko vs. Capcom: Ultimate All-Stars,2010,Fighting,Capcom,0.32,0.16,0.03,0.05,0.55
3677,Summer Sports: Paradise Island,2008,Sports,Ubisoft,0.49,0.02,0.0,0.04,0.55
3684,Are You Smarter than a 5th Grader? Make the Grade,2008,Misc,THQ,0.51,0.0,0.0,0.04,0.55
3698,Excite Truck,2006,Racing,Nintendo,0.4,0.03,0.08,0.04,0.54
3700,System 3 presents Ferrari Challenge Trofeo Pirelli,2008,Racing,System 3 Arcade Software,0.07,0.4,0.0,0.07,0.54
3714,Manhunt 2,2007,Action,Take-Two Interactive,0.25,0.23,0.0,0.06,0.54
3732,Madden NFL 13,2012,Sports,Electronic Arts,0.51,0.0,0.0,0.03,0.54
3754,Tales of Symphonia: Dawn of the New World,2008,Role-Playing,Namco Bandai Games,0.22,0.05,0.24,0.03,0.54
3763,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,2008,Action,THQ,0.49,0.0,0.0,0.04,0.53
3797,We Cheer,2008,Simulation,505 Games,0.48,0.0,0.0,0.04,0.53
3800,Alice in Wonderland,2010,Adventure,Disney Interactive Studios,0.27,0.21,0.0,0.05,0.53
3815,Go Diego Go! Safari Rescue,2008,Action,Take-Two Interactive,0.48,0.01,0.0,0.04,0.53
3828,GT Pro Series,2006,Racing,Ubisoft,0.46,0.01,0.02,0.04,0.52
3832,Naruto Shippuden: Clash of Ninja Revolution 3,2009,Fighting,Nintendo,0.45,0.04,0.0,0.04,0.52
3850,Bully: Scholarship Edition,2008,Action,Take-Two Interactive,0.17,0.29,0.0,0.06,0.52
3854,Cars Toon: Mater's Tall Tales,2010,Misc,Disney Interactive Studios,0.46,0.02,0.0,0.03,0.52
3859,Ratatouille,2007,Action,THQ,0.44,0.04,0.0,0.04,0.52
3878,My Word Coach,2007,Misc,Ubisoft,0.46,0.02,0.0,0.04,0.51
3895,Pro Evolution Soccer 2010,2009,Sports,Konami Digital Entertainment,0.12,0.27,0.06,0.05,0.51
3903,Sega Bass Fishing,2008,Sports,Sega,0.46,0.01,0.0,0.04,0.51
3904,Fire Emblem: Radiant Dawn,2007,Strategy,Nintendo,0.28,0.03,0.17,0.03,0.51
3914,SpongeBob SquarePants: Creature from the Krusty Krab,2006,Platform,THQ,0.45,0.02,0.0,0.04,0.51
3930,NBA 2K11,2010,Action,Take-Two Interactive,0.47,0.01,0.0,0.03,0.51
3973,Babysitting Mama,2010,Simulation,505 Games,0.34,0.12,0.0,0.04,0.5
3974,Boogie,2007,Misc,Electronic Arts,0.43,0.03,0.0,0.04,0.5
3977,Madden NFL 07,2006,Sports,Electronic Arts,0.46,0.0,0.0,0.04,0.5
3982,Fortune Street,2011,Misc,Nintendo,0.27,0.04,0.17,0.02,0.5
4001,Dreamworks Madagascar Kartz,2009,Racing,Activision,0.29,0.16,0.0,0.05,0.5
4020,Cars Mater-National Championship,2007,Racing,THQ,0.46,0.0,0.0,0.04,0.49
4037,Ultimate I Spy,2008,Adventure,Scholastic Inc.,0.45,0.0,0.0,0.03,0.49
4045,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",2009,Shooter,Activision,0.24,0.2,0.0,0.05,0.49
4069,Bass Pro Shops: The Strike,2009,Sports,XS Games,0.45,0.0,0.0,0.03,0.49
4080,Harry Potter and the Order of the Phoenix,2007,Action,Electronic Arts,0.38,0.06,0.0,0.04,0.49
4085,Dead Space Extraction,2009,Shooter,Electronic Arts,0.33,0.11,0.01,0.04,0.48
4091,Active Life: Extreme Challenge,2009,Sports,Namco Bandai Games,0.15,0.27,0.0,0.06,0.48
4092,The Sims 2: Pets,2007,Simulation,Electronic Arts,0.42,0.03,0.0,0.04,0.48
4097,Silent Hill: Shattered Memories,2009,Action,Konami Digital Entertainment,0.23,0.19,0.01,0.05,0.48
4106,Pinball Hall of Fame: The Williams Collection,2008,Misc,System 3 Arcade Software,0.42,0.03,0.0,0.04,0.48
4126,Need for Speed: Hot Pursuit,2010,Racing,Electronic Arts,0.18,0.24,0.0,0.05,0.48
4130,FlingSmash,2010,Action,Nintendo,0.38,0.01,0.07,0.02,0.48
4132,Spider-Man 3,2007,Platform,Activision,0.42,0.02,0.0,0.04,0.48
4135,Tomb Raider: Underworld,2008,Action,Eidos Interactive,0.14,0.28,0.0,0.06,0.48
4142,Ford Racing Off Road,2008,Racing,Xplosiv,0.06,0.4,0.0,0.01,0.48
4143,SimCity Creator,2008,Simulation,Electronic Arts,0.37,0.03,0.04,0.04,0.48
4146,Emergency Heroes,2008,Racing,Ubisoft,0.15,0.27,0.0,0.06,0.48
4159,MySims Racing,2009,Racing,Electronic Arts,0.19,0.23,0.0,0.05,0.47
4171,WWE SmackDown vs. Raw 2011,2010,Fighting,THQ,0.3,0.13,0.0,0.04,0.47
4172,Dragon Quest 25 Shuunen Kinin: Famicom & Super Famicom Dragon Quest I-II-III,2011,Role-Playing,Square Enix,0.0,0.0,0.47,0.0,0.47
4174,Petz Sports,2008,Simulation,Ubisoft,0.42,0.01,0.0,0.04,0.47
4193,Boom Blox Bash Party,2009,Puzzle,Electronic Arts,0.34,0.09,0.0,0.04,0.47
4198,The Princess and the Frog,2009,Platform,Disney Interactive Studios,0.29,0.13,0.0,0.04,0.47
4201,Tiger Woods PGA Tour 07,N/A,Sports,Electronic Arts,0.43,0.0,0.0,0.04,0.47
4217,We Sing Encore,2010,Misc,Nordic Games,0.0,0.41,0.0,0.06,0.47
4235,Country Dance 2,2011,Misc,GameMill Entertainment,0.44,0.0,0.0,0.03,0.46
4237,Crash of the Titans,2007,Action,Vivendi Games,0.4,0.03,0.0,0.04,0.46
4255,Walk it Out!,2010,Sports,Konami Digital Entertainment,0.36,0.06,0.0,0.04,0.46
4277,Madden NFL 12,2011,Sports,Electronic Arts,0.43,0.0,0.0,0.03,0.46
4288,Scooby-Doo! and the Spooky Swamp,2010,Action,Warner Bros. Interactive Entertainment,0.29,0.13,0.0,0.04,0.46
4300,iCarly,2009,Adventure,Activision,0.42,0.0,0.0,0.03,0.46
4304,Disney Guilty Party,2010,Misc,Disney Interactive Studios,0.43,0.0,0.0,0.03,0.46
4306,Pirates of the Caribbean: At World's End,2007,Action,Disney Interactive Studios,0.39,0.02,0.01,0.04,0.46
4317,Barbie as The Island Princess,2007,Adventure,Activision,0.42,0.0,0.0,0.03,0.45
4322,Crash: Mind Over Mutant,2008,Platform,Vivendi Games,0.36,0.06,0.0,0.03,0.45
4330,NBA 2K13,2012,Sports,Take-Two Interactive,0.39,0.03,0.0,0.03,0.45
4336,Karaoke Revolution Presents American Idol Encore,2008,Misc,Konami Digital Entertainment,0.42,0.0,0.0,0.03,0.45
4347,Thrillville: Off the Rails,2007,Strategy,LucasArts,0.39,0.02,0.0,0.03,0.45
4353,Rock Band Country Track Pack,2009,Misc,MTV Games,0.42,0.0,0.0,0.03,0.45
4357,PES 2009: Pro Evolution Soccer,2009,Sports,Konami Digital Entertainment,0.09,0.26,0.05,0.05,0.45
4361,Samurai Warriors 3,2009,Action,Nintendo,0.1,0.02,0.32,0.01,0.45
4369,Dance Dance Revolution: Hottest Party 3,2009,Simulation,Konami Digital Entertainment,0.26,0.14,0.0,0.04,0.45
4371,Petz: Catz 2,2007,Simulation,Ubisoft,0.41,0.01,0.0,0.03,0.45
4403,Celebrity Sports Showdown,2008,Sports,Electronic Arts,0.18,0.22,0.0,0.05,0.45
4408,Karaoke Revolution,2009,Misc,Konami Digital Entertainment,0.24,0.16,0.0,0.04,0.45
4425,Food Network: Cook or Be Cooked,2009,Misc,Namco Bandai Games,0.41,0.0,0.0,0.03,0.44
4436,G-Force,2009,Action,Disney Interactive Studios,0.19,0.2,0.0,0.05,0.44
4437,Ben 10 Alien Force: Vilgax Attacks,2009,Action,D3Publisher,0.25,0.15,0.0,0.04,0.44
4446,Family Fest Presents Circus Games,2008,Misc,Ubisoft,0.1,0.29,0.0,0.05,0.44
4455,Sin and Punishment: Star Successor,2009,Shooter,Nintendo,0.2,0.14,0.06,0.04,0.44
4456,Jump Start Pet Rescue,2009,Misc,Knowledge Adventure,0.41,0.0,0.0,0.03,0.44
4484,Nicktoons: Attack of the Toybots,2007,Platform,THQ,0.4,0.0,0.0,0.03,0.44
4488,Just Dance: Summer Party,2011,Misc,Ubisoft,0.41,0.0,0.0,0.03,0.44
4493,Remington Great American Bird Hunt,2009,Sports,Mastiff,0.41,0.0,0.0,0.03,0.44
4513,NBA Jam,2010,Sports,Electronic Arts,0.38,0.03,0.0,0.03,0.43
4525,2010 FIFA World Cup South Africa,2010,Sports,Electronic Arts,0.23,0.15,0.01,0.04,0.43
4531,How to Train Your Dragon,2010,Action,Activision,0.24,0.15,0.0,0.04,0.43
4538,NHL Slapshot,N/A,Sports,Unknown,0.4,0.0,0.0,0.02,0.43
4540,FIFA 14,2013,Sports,Electronic Arts,0.0,0.38,0.0,0.05,0.43
4553,NASCAR Kart Racing,2009,Racing,Electronic Arts,0.39,0.0,0.0,0.03,0.43
4560,Petz: Horsez 2,2007,Simulation,Ubisoft,0.39,0.0,0.0,0.03,0.43
4592,Medal of Honor Heroes 2,2007,Shooter,Electronic Arts,0.34,0.04,0.01,0.04,0.42
4608,NiGHTS: Journey of Dreams,2007,Platform,Sega,0.33,0.03,0.04,0.03,0.42
4641,JumpStart: Escape from Adventure Island,2009,Adventure,Knowledge Adventure,0.39,0.0,0.0,0.03,0.42
4646,Monster Jam: Urban Assault,2008,Racing,Activision,0.39,0.0,0.0,0.03,0.42
4655,Zack & Wiki: Quest for Barbaros' Treasure,2007,Adventure,Nintendo,0.18,0.17,0.03,0.04,0.42
4662,Fishing Resort,2011,Sports,Namco Bandai Games,0.16,0.0,0.25,0.01,0.42
4715,Six Flags Fun Park,2009,Misc,Ubisoft,0.28,0.1,0.0,0.04,0.41
4716,Spore Hero,2009,Simulation,Electronic Arts,0.36,0.03,0.0,0.03,0.41
4720,Monotaro Dentetsu 2010: Sengoku Ishin no Hero Daishuugou! no Maki,2009,Misc,Hudson Soft,0.0,0.0,0.41,0.0,0.41
4724,SpongeBob SquigglePants,2011,Misc,THQ,0.36,0.03,0.0,0.03,0.41
4737,Monster Trucks Mayhem,2009,Racing,Zoo Games,0.39,0.0,0.0,0.02,0.41
4738,Winter Sports 2: The Next Challenge,2008,Sports,RTL,0.18,0.19,0.0,0.04,0.41
4743,Disney Princess: Enchanting Storybooks,2011,Misc,THQ,0.26,0.11,0.0,0.04,0.41
4747,No More Heroes 2: Desperate Struggle,2010,Action,Rising Star Games,0.21,0.12,0.04,0.03,0.41
4752,Marvel: Ultimate Alliance,2006,Role-Playing,Activision,0.37,0.01,0.0,0.03,0.41
4759,Speed Racer: The Videogame,2008,Racing,Warner Bros. Interactive Entertainment,0.36,0.02,0.0,0.03,0.41
4761,Littlest Pet Shop,2008,Simulation,Electronic Arts,0.34,0.04,0.0,0.03,0.41
4787,Super Monkey Ball: Step & Roll,2010,Action,Sega,0.17,0.2,0.0,0.04,0.4
4800,WipeOut 3 The Game,2012,Action,Activision,0.38,0.0,0.0,0.03,0.4
4801,Taiko no Tatsujin Wii: Dodon to 2 Yome!,2009,Misc,Namco Bandai Games,0.0,0.0,0.4,0.0,0.4
4819,TMNT,2007,Action,Ubisoft,0.34,0.03,0.0,0.03,0.4
4820,Final Fantasy Crystal Chronicles: The Crystal Bearers,2009,Action,Square Enix,0.22,0.08,0.08,0.03,0.4
4843,SpongeBob's Truth or Square (US sales),2009,Action,THQ,0.38,0.01,0.0,0.0,0.4
4888,NBA 2K10,2009,Sports,Take-Two Interactive,0.36,0.0,0.0,0.03,0.39
4891,Brunswick Pro Bowling,2007,Sports,505 Games,0.36,0.01,0.0,0.03,0.39
4899,Naruto: Clash of Ninja Revolution 2,2008,Fighting,Tomy Corporation,0.34,0.02,0.0,0.03,0.39
4903,Rune Factory: Frontier,2008,Role-Playing,Rising Star Games,0.18,0.14,0.04,0.04,0.39
4923,Mystery Case Files: The Malgrave Incident,2011,Adventure,Nintendo,0.19,0.17,0.0,0.03,0.39
4927,Taiko no Tatsujin Wii: Ketteiban,2011,Misc,Namco Bandai Games,0.0,0.0,0.39,0.0,0.39
4940,Dancing with the Stars: We Dance!,2008,Misc,Activision,0.36,0.0,0.0,0.03,0.39
4943,Sesame Street: Elmo's A-to-Zoo Adventure,2010,Misc,Warner Bros. Interactive Entertainment,0.37,0.0,0.0,0.02,0.39
4951,Imagine: Party Babyz,2008,Simulation,Ubisoft,0.34,0.02,0.0,0.03,0.39
4957,The Dog Island,2007,Adventure,Ubisoft,0.35,0.01,0.0,0.03,0.39
4966,Hooked! Again: Real Motion Fishing,2009,Sports,505 Games,0.36,0.0,0.0,0.03,0.39
4974,Dance Party: Pop Hits,2009,Misc,Nordic Games,0.0,0.36,0.0,0.02,0.39
4992,Cabela's Dangerous Hunts 2009,2008,Sports,Activision Value,0.36,0.0,0.0,0.03,0.38
4993,Fragile Dreams: Farewell Ruins of the Moon,2009,Role-Playing,Rising Star Games,0.17,0.12,0.06,0.03,0.38
4997,Peppa Pig: The Game,2009,Misc,Pinnacle,0.0,0.35,0.0,0.03,0.38
5018,Overlord: Dark Legend,2009,Action,Codemasters,0.12,0.22,0.0,0.04,0.38
5036,Virtua Tennis 2009,2009,Sports,Sega,0.13,0.21,0.0,0.04,0.38
5040,Cabela's Big Game Hunter 2012,2011,Sports,Activision,0.34,0.02,0.0,0.02,0.38
5043,DiRT 2,2009,Racing,Codemasters,0.11,0.23,0.0,0.04,0.38
5062,ZhuZhu Pets: Featuring The Wild Bunch,2010,Simulation,Activision,0.32,0.03,0.0,0.03,0.38
5065,Green Day: Rock Band,2010,Misc,MTV Games,0.22,0.12,0.0,0.03,0.38
5078,Marvel Super Hero Squad,2009,Fighting,THQ,0.31,0.03,0.0,0.03,0.38
5101,The BIGS,2007,Sports,Take-Two Interactive,0.34,0.0,0.0,0.03,0.37
5105,Mini Ninjas,2009,Action,Eidos Interactive,0.17,0.17,0.0,0.04,0.37
5119,Tiger Woods PGA Tour 12: The Masters,2011,Sports,Electronic Arts,0.21,0.13,0.0,0.03,0.37
5125,Rec Room Games,2009,Sports,Destineer,0.35,0.0,0.0,0.02,0.37
5151,Build-A-Bear Workshop: A Friend Fur All Seasons,2008,Simulation,Game Factory,0.34,0.0,0.0,0.03,0.37
5163,The Chronicles of Narnia: Prince Caspian,2008,Action,Disney Interactive Studios,0.31,0.02,0.0,0.03,0.36
5195,Press Your Luck 2010 Edition,2009,Misc,Ubisoft,0.33,0.0,0.0,0.03,0.36
5200,NHL 2K10,2009,Sports,Take-Two Interactive,0.33,0.01,0.0,0.03,0.36
5211,North American Hunting Extravaganza,2008,Sports,Zushi Games,0.33,0.0,0.0,0.03,0.36
5215,AMF Bowling World Lanes,2008,Sports,Bethesda Softworks,0.33,0.0,0.0,0.03,0.36
5222,NBA 2K12,2011,Sports,Take-Two Interactive,0.3,0.03,0.0,0.02,0.36
5223,Teenage Mutant Ninja Turtles: Smash-Up,2009,Fighting,Ubisoft,0.33,0.0,0.0,0.03,0.36
5235,WWE '12,2011,Fighting,THQ,0.24,0.09,0.0,0.03,0.36
5240,U-Sing,2009,Misc,Mindscape,0.0,0.32,0.0,0.03,0.36
5243,Chicken Shoot,2007,Action,Zoo Digital Publishing,0.33,0.01,0.0,0.02,0.36
5246,We Sing Deutsche Hits,2011,Misc,Nordic Games,0.0,0.31,0.0,0.05,0.36
5249,DanceDanceRevolution,2010,Simulation,Konami Digital Entertainment,0.29,0.04,0.0,0.02,0.36
5268,Trauma Center: Second Opinion,2006,Simulation,Nintendo,0.28,0.02,0.03,0.03,0.35
5276,Battalion Wars 2,2007,Strategy,Nintendo,0.22,0.03,0.08,0.02,0.35
5278,SpongeBob's Boating Bash,2010,Misc,THQ,0.25,0.07,0.0,0.03,0.35
5300,Def Jam Rapstar,2010,Misc,Konami Digital Entertainment,0.31,0.02,0.0,0.02,0.35
5302,Hannah Montana: The Movie,2009,Adventure,Disney Interactive Studios,0.13,0.18,0.0,0.04,0.35
5303,Angry Birds Star Wars,2013,Strategy,Activision,0.21,0.1,0.0,0.03,0.35
5304,Dragon Ball Z: Budokai Tenkaichi 2 (JP sales),N/A,Action,N/A,0.15,0.05,0.14,0.01,0.35
5309,Harry Potter and the Deathly Hallows - Part 2,2011,Action,Electronic Arts,0.18,0.14,0.0,0.03,0.35
5372,Chicken Riot,2010,Action,City Interactive,0.15,0.16,0.0,0.03,0.34
5387,Power Rangers Samurai,2011,Action,Namco Bandai Games,0.29,0.03,0.0,0.02,0.34
5392,The Adventures of Tintin: The Game,2011,Action,Ubisoft,0.13,0.17,0.0,0.04,0.34
5393,Bee Movie Game,2007,Action,Activision,0.31,0.01,0.0,0.03,0.34
5401,MX vs. ATV Untamed,2008,Racing,THQ,0.29,0.03,0.0,0.03,0.34
5448,Pandora's Tower,2011,Role-Playing,Nintendo,0.13,0.1,0.08,0.03,0.33
5454,The X-Factor,2010,Misc,Deep Silver,0.0,0.29,0.0,0.04,0.33
5461,Wipeout 2,2011,Misc,Activision,0.31,0.0,0.0,0.02,0.33
5462,Iron Man 2,2010,Action,Sega,0.15,0.15,0.0,0.03,0.33
5466,Marvel: Ultimate Alliance 2,2009,Role-Playing,Activision,0.26,0.05,0.0,0.03,0.33
5473,Chicken Blaster,2009,Shooter,Zushi Games,0.31,0.0,0.0,0.02,0.33
5474,Family Party: 90 Great Games Party Pack,2010,Misc,D3Publisher,0.31,0.0,0.0,0.02,0.33
5478,Hell's Kitchen: The Game,2008,Simulation,Ubisoft,0.3,0.0,0.0,0.03,0.33
5497,Night at the Museum: Battle of the Smithsonian,2009,Action,Majesco Entertainment,0.17,0.13,0.0,0.03,0.33
5523,Elebits,2006,Action,Konami Digital Entertainment,0.22,0.01,0.08,0.02,0.33
5528,SSX Blur,2007,Sports,Electronic Arts,0.29,0.01,0.0,0.03,0.33
5544,Despicable Me: The Game,2010,Platform,D3Publisher,0.19,0.12,0.0,0.03,0.33
5565,Karaoke Revolution Presents American Idol Encore 2,2008,Misc,Konami Digital Entertainment,0.3,0.0,0.0,0.02,0.33
5570,Bleach: Shattered Blade,2006,Fighting,Sega,0.22,0.01,0.08,0.02,0.33
5607,Bigfoot: Collision Course,2008,Racing,Zoo Digital Publishing,0.3,0.0,0.0,0.02,0.32
5612,Birthday Party Bash,2009,Misc,Take-Two Interactive,0.3,0.0,0.0,0.02,0.32
5629,SimAnimals,2009,Simulation,Electronic Arts,0.15,0.14,0.0,0.03,0.32
5640,My Horse & Me,2007,Sports,Atari,0.27,0.02,0.0,0.03,0.32
5645,Gold's Gym: Cardio Workout (Others sales),2008,Sports,Ubisoft,0.0,0.3,0.0,0.02,0.32
5666,Monster Lab,2008,Role-Playing,Eidos Interactive,0.28,0.02,0.0,0.02,0.32
5667,Dragon Quest Monsters: Battle Road Victory,2010,Strategy,Square Enix,0.0,0.0,0.32,0.0,0.32
5694,Resident Evil Archives: Resident Evil,2008,Action,Capcom,0.17,0.04,0.08,0.02,0.32
5704,ExerBeat,2010,Sports,Namco Bandai Games,0.1,0.18,0.0,0.03,0.31
5708,Sesame Street: Cookie's Counting Carnival,2010,Misc,Warner Bros. Interactive Entertainment,0.29,0.0,0.0,0.02,0.31
5710,Fishing Master,2007,Misc,Konami Digital Entertainment,0.29,0.0,0.0,0.02,0.31
5721,The Incredible Hulk,2008,Action,Sega,0.28,0.01,0.0,0.02,0.31
5753,Cabela's Outdoor Adventures (2009),2009,Sports,Activision Value,0.29,0.0,0.0,0.02,0.31
5766,Calvin Tucker's Redneck Jamboree,2008,Misc,Zoo Games,0.29,0.0,0.0,0.02,0.31
5767,MySims SkyHeroes,2010,Action,Electronic Arts,0.18,0.1,0.0,0.03,0.31
5769,Shrek's Carnival Craze Party Games,2008,Misc,Activision,0.28,0.0,0.0,0.02,0.31
5770,Harvest Moon: Magical Melody,2008,Simulation,Rising Star Games,0.25,0.04,0.0,0.03,0.31
5774,Little King's Story,2009,Strategy,Rising Star Games,0.15,0.11,0.02,0.02,0.31
5782,Rapala Pro Bass Fishing 2010,2010,Sports,Activision,0.23,0.05,0.0,0.02,0.31
5807,Shaun White Snowboarding: World Stage,2009,Sports,Ubisoft,0.25,0.04,0.0,0.02,0.31
5834,Karaoke Revolution Glee: Volume 3,2011,Misc,Konami Digital Entertainment,0.24,0.04,0.0,0.02,0.3
5839,Trauma Center: New Blood,2007,Simulation,Nintendo,0.22,0.04,0.01,0.03,0.3
5853,Shrek: Forever After,2010,Platform,Activision,0.19,0.09,0.0,0.03,0.3
5877,Wacky Races: Crash & Dash,2008,Racing,Eidos Interactive,0.27,0.01,0.0,0.02,0.3
5880,Sengoku Basara: Samurai Heroes,2010,Action,Capcom,0.08,0.02,0.2,0.01,0.3
5916,We Sing Pop!,2012,Misc,Nordic Games,0.08,0.19,0.0,0.03,0.3
5919,Reel Fishing: Angler's Dream,2009,Sports,Zushi Games,0.26,0.01,0.0,0.02,0.3
5928,Taiko no Tatsujin Wii: Minna de Party * 3-Yome!,2010,Misc,Namco Bandai Games,0.0,0.0,0.3,0.0,0.3
5952,Batman: The Brave and the Bold the Videogame,2010,Action,Warner Bros. Interactive Entertainment,0.22,0.06,0.0,0.02,0.3
5953,Dragon Ball Z: Budokai Tenkaichi 2,2006,Fighting,Atari,0.24,0.03,0.0,0.02,0.3
5957,Just Dance Kids 2,2011,Misc,Ubisoft,0.28,0.0,0.0,0.02,0.29
5966,The BIGS 2,2009,Sports,Take-Two Interactive,0.26,0.01,0.0,0.02,0.29
5976,MLB Power Pros,2007,Sports,Konami Digital Entertainment,0.23,0.0,0.04,0.02,0.29
5984,Prince of Persia: Rival Swords,2007,Action,Ubisoft,0.24,0.03,0.0,0.02,0.29
5985,One Piece Unlimited Cruise 2: Awakening of a Hero,2009,Action,Namco Bandai Games,0.0,0.1,0.17,0.02,0.29
5990,Punch-Out!!,2007,Sports,Nintendo,0.02,0.22,0.05,0.0,0.29
5996,Guitar Hero: Van Halen,2009,Misc,Activision,0.14,0.12,0.0,0.03,0.29
6002,Ben 10 Ultimate Alien: Cosmic Destruction,2010,Platform,D3Publisher,0.17,0.1,0.0,0.02,0.29
6006,Need for Speed: The Run,2011,Action,Electronic Arts,0.13,0.13,0.01,0.03,0.29
6012,The Smurfs: Dance Party,2011,Misc,Ubisoft,0.22,0.04,0.0,0.02,0.29
6013,Disney Channel: All Star Party,2010,Misc,Disney Interactive Studios,0.18,0.08,0.0,0.02,0.29
6019,CSI: Deadly Intent,2009,Adventure,Ubisoft,0.13,0.13,0.0,0.03,0.29
6040,Dead Rising: Chop Till You Drop,2009,Action,Capcom,0.15,0.07,0.05,0.02,0.29
6046,Just Dance Wii 2,2012,Misc,Nintendo,0.0,0.0,0.29,0.0,0.29
6057,WWII Aces,2008,Simulation,Destineer,0.27,0.0,0.0,0.02,0.29
6058,Puzzle Quest: Challenge of the Warlords,2007,Puzzle,D3Publisher,0.26,0.0,0.0,0.02,0.29
6069,Shrek the Third,2007,Action,Activision,0.26,0.01,0.0,0.02,0.29
6071,Purr Pals,2008,Simulation,Deep Silver,0.27,0.0,0.0,0.02,0.29
6082,I Spy: Spooky Mansion,2010,Puzzle,Storm City Games,0.27,0.0,0.0,0.02,0.29
6108,Ice Age: Dawn of the Dinosaurs,2009,Action,Activision,0.11,0.14,0.0,0.03,0.28
6125,NHL 2K11,2010,Sports,Take-Two Interactive,0.24,0.02,0.0,0.02,0.28
6145,Avatar: The Last Airbender,2006,Adventure,THQ,0.24,0.02,0.0,0.02,0.28
6173,Remington Super Slam Hunting: Africa,2010,Sports,Mastiff,0.27,0.0,0.0,0.02,0.28
6226,Transformers: Cybertron Adventures,2010,Action,Activision,0.15,0.1,0.0,0.03,0.28
6239,AC/DC LIVE: Rock Band Track Pack,2008,Misc,MTV Games,0.25,0.0,0.0,0.02,0.28
6247,One Piece Unlimited Cruise 1: The Treasure Beneath the Waves,2008,Adventure,Namco Bandai Games,0.0,0.07,0.19,0.01,0.28
6248,Marvel Super Hero Squad: The Infinity Gauntlet,2010,Action,THQ,0.22,0.04,0.0,0.02,0.28
6259,ExciteBots: Trick Racing,2009,Racing,Nintendo,0.26,0.0,0.0,0.02,0.28
6268,How to Train Your Dragon 2,2014,Adventure,Little Orbit,0.05,0.2,0.0,0.02,0.27
6279,Zumba Fitness: World Party,2013,Misc,Majesco Entertainment,0.14,0.11,0.0,0.03,0.27
6338,Bratz: The Movie,2007,Simulation,THQ,0.24,0.01,0.0,0.02,0.27
6361,Summer Athletics: The Ultimate Challenge (US sales),2008,Sports,DTP Entertainment,0.23,0.04,0.0,0.0,0.27
6368,Major League Baseball 2K10,2010,Sports,Take-Two Interactive,0.25,0.0,0.0,0.02,0.27
6387,Dora the Explorer: Dora Saves the Crystal Kingdom,2009,Misc,Take-Two Interactive,0.24,0.01,0.0,0.02,0.27
6404,Are You Smarter than a 5th Grader? Game Time,2009,Puzzle,THQ,0.25,0.0,0.0,0.02,0.27
6425,Major League Baseball 2K9,2009,Sports,Take-Two Interactive,0.25,0.0,0.0,0.02,0.27
6430,Summer Sports 2: Island Sports Party,2008,Sports,Ubisoft,0.24,0.0,0.0,0.02,0.27
6431,Imagine: Fashion Party,2009,Simulation,Ubisoft,0.25,0.0,0.0,0.02,0.27
6433,Scene It? Twilight,2009,Misc,Konami Digital Entertainment,0.16,0.08,0.0,0.02,0.27
6435,Don King Boxing,2009,Sports,Take-Two Interactive,0.14,0.1,0.0,0.03,0.27
6444,Reload: Target Down,2010,Shooter,Mastiff,0.25,0.0,0.0,0.02,0.26
