Rank,Name,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
11984,Battlezone: Rise of the Black Dogs,2000,Strategy,Crave Entertainment,0.06,0.01,0.0,0.0,0.07
11986,Shadowgate 64: Trials of the Four Towers,1999,Adventure,Kemco,0.06,0.01,0.0,0.0,0.07
11988,Super Robot Spirits,1998,Fighting,Banpresto,0.0,0.0,0.04,0.03,0.07
11989,Mia Hamm Soccer 64,2000,Sports,THQ,0.06,0.01,0.0,0.0,0.07
12496,Neon Genesis Evangelion,1999,Adventure,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
12506,Top Gear Hyper-Bike,1999,Racing,Kemco,0.05,0.01,0.0,0.0,0.06
12507,Brunswick Circuit Pro Bowling,1999,Sports,THQ,0.05,0.01,0.0,0.0,0.06
12508,Olympic Hockey 98,1998,Sports,GT Interactive,0.05,0.01,0.0,0.0,0.06
12509,CyberTiger,2000,Sports,Electronic Arts,0.05,0.01,0.0,0.0,0.06
12510,Penny Racers,1998,Racing,THQ,0.05,0.01,0.0,0.0,0.06
12511,S.C.A.R.S,1998,Racing,Ubisoft,0.05,0.01,0.0,0.0,0.06
12512,Virtual Chess 64,1998,Misc,Titus,0.05,0.01,0.0,0.0,0.06
12514,Mike Piazza's Strike Zone,1998,Sports,GT Interactive,0.05,0.01,0.0,0.0,0.06
12515,Bust-A-Move '99,1998,Puzzle,Acclaim Entertainment,0.05,0.01,0.0,0.0,0.06
12516,Star Soldier: Vanishing Earth,1998,Shooter,Hudson Entertainment,0.05,0.01,0.0,0.0,0.06
12517,Polaris SnoCross,2000,Racing,Vatical Entertainment,0.05,0.01,0.0,0.0,0.06
13085,NHL Blades of Steel '99,1999,Sports,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.05
13112,Blues Brothers 2000,2000,Platform,Virgin Interactive,0.04,0.01,0.0,0.0,0.05
13114,All Star Tennis 99,1999,Sports,Ubisoft,0.04,0.01,0.0,0.0,0.05
13115,Hercules: The Legendary Journeys,2000,Role-Playing,Titus,0.04,0.01,0.0,0.0,0.05
13116,Dual Heroes,1997,Fighting,Hudson Soft,0.04,0.01,0.0,0.0,0.05
13117,Fighter Destiny 2,1999,Fighting,Imagineer,0.04,0.01,0.0,0.0,0.05
13118,Chameleon Twist 2,1998,Platform,Infogrames,0.04,0.01,0.0,0.0,0.05
13365,Turok: Dinosaur Hunter,1997,Shooter,Acclaim Entertainment,0.0,0.0,0.05,0.0,0.05
13436,Choro Q 64 2: Hacha Mecha Grand Prix Race,1999,Racing,Takara,0.0,0.0,0.05,0.0,0.05
13710,NBA in the Zone 2000,2000,Sports,Konami Digital Entertainment,0.04,0.0,0.0,0.0,0.04
13712,NBA In The Zone '99,1998,Sports,Konami Digital Entertainment,0.04,0.0,0.0,0.0,0.04
13740,PD Ultraman Battle Collection 64,1999,Strategy,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
13741,Monaco Grand Prix,1999,Racing,Ubisoft,0.03,0.01,0.0,0.0,0.04
13742,Worms Armageddon,1999,Strategy,Infogrames,0.03,0.01,0.0,0.0,0.04
13743,Rally Challenge 2000,1999,Racing,Imagineer,0.03,0.01,0.0,0.0,0.04
13744,Looney Tunes Duck Dodgers Starring: Daffy Duck,2000,Platform,Infogrames,0.03,0.01,0.0,0.0,0.04
13746,Deadly Arts,1998,Fighting,Konami Digital Entertainment,0.03,0.01,0.0,0.0,0.04
14495,Starshot: Space Circus Fever,1998,Platform,Infogrames,0.02,0.01,0.0,0.0,0.03
14496,Charlie Blasts Territory,1999,Action,Kemco,0.02,0.01,0.0,0.0,0.03
14497,Big Mountain 2000,1998,Sports,Imagineer,0.02,0.01,0.0,0.0,0.03
15375,Super Bowling,1999,Sports,Athena,0.02,0.0,0.0,0.0,0.02
15376,Rat Attack!,2000,Puzzle,Mindscape,0.02,0.0,0.0,0.0,0.02
16582,PGA European Tour,2000,Sports,Infogrames,0.01,0.0,0.0,0.0,0.01
16586,Carmageddon 64,1999,Action,Virgin Interactive,0.01,0.0,0.0,0.0,0.01
